Read 1000 bodies from file dataset/bodies_1000.csv
Using 5 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
121	11.36		-61.63		17.21		-50.95		7.65		-3.22		7.38
122	56.74		16.86		-61.37		50.83		0.11		-9.17		0.71
123	47.54		-8.14		-34.58		-70.72		4.60		-0.93		-6.13
124	68.10		49.87		-7.90		91.73		1.06		7.15		7.56
125	70.88		-15.82		-15.37		-76.08		-1.84		-7.94		-1.13
126	71.30		77.51		57.22		-76.98		-7.87		4.74		8.61
127	97.81		-0.28		20.32		15.42		7.19		7.70		-8.46
128	80.94		-80.04		-28.12		-10.28		0.02		5.07		-3.20
129	47.41		69.57		100.92		-10.62		-7.82		8.79		9.70
130	69.69		-82.99		92.35		20.42		3.91		-7.71		-2.92
131	69.36		67.91		-45.47		-28.48		3.31		-4.85		-3.85
132	20.82		77.63		-25.92		71.32		-2.57		-6.94		-4.59
133	75.08		69.60		18.05		-19.35		-0.91		-4.35		2.38
134	30.03		36.31		97.77		-26.11		-4.67		8.96		-4.66
135	66.90		-37.83		-56.99		-94.22		9.25		-4.41		-5.65
136	19.62		68.61		37.81		-5.47		-4.46		9.63		3.58
137	5.85		42.92		60.89		82.00		-2.82		2.28		-3.22
138	3.21		6.02		-88.08		67.10		-1.67		4.55		0.07
139	8.18		-50.01		17.26		-9.80		-5.87		-8.08		8.17
140	12.97		-58.65		34.66		37.14		-1.46		-1.39		-2.40
141	19.53		-54.64		24.19		-40.00		0.31		-4.12		5.22
142	6.35		68.68		-70.13		66.97		8.22		3.64		-3.25
143	97.88		-43.51		69.92		-73.87		4.22		8.84		0.44
144	76.38		95.72		99.51		79.88		-4.88		2.25		-7.51
145	74.73		-84.86		-54.23		-37.31		-7.86		-3.98		7.74
146	20.41		8.79		25.83		-79.00		1.91		6.46		7.94
147	70.81		-49.16		-45.79		100.65		0.04		1.01		3.57
148	78.15		4.62		-42.94		-60.18		-6.91		-0.26		8.44
149	97.52		-91.32		85.72		102.94		4.10		4.90		8.89
150	81.10		-76.00		17.12		-59.31		8.93		-0.08		9.30
151	61.81		47.51		17.06		-19.98		-2.12		0.06		-4.90
152	52.51		-44.03		-70.11		69.21		-8.98		9.95		8.37
153	34.16		93.83		-34.93		-60.88		6.07		-0.75		-1.66
154	50.14		8.45		-7.05		41.55		2.47		-6.21		3.51
155	27.49		39.12		-94.65		-96.36		-8.81		-7.28		3.24
156	23.82		10.24		69.06		-95.49		5.60		-3.03		4.15
157	91.39		-97.04		-25.15		-54.34		-5.56		6.69		5.34
158	28.10		98.87		95.18		64.04		-0.69		-0.60		6.72
159	66.03		-73.46		15.95		25.27		-4.33		-5.42		7.42
160	26.44		-78.30		69.61		20.97		-9.16		4.65		8.81
161	26.22		25.94		11.13		-80.20		2.15		-5.49		0.65
162	83.41		5.04		27.87		-81.19		-7.16		-2.60		8.54
163	66.14		38.08		-22.33		62.55		-7.77		2.83		1.73
164	43.07		85.67		15.41		-80.58		8.66		1.93		-0.30
165	3.84		-64.12		-38.86		15.51		4.45		-6.71		6.55
166	93.81		-89.32		-22.20		9.68		-1.24		1.71		4.32
167	49.78		21.03		24.41		18.62		-3.07		1.40		5.87
168	21.22		-58.14		-72.64		37.86		3.03		-0.87		-4.87
169	53.40		57.79		68.40		47.47		5.78		-8.25		0.10
170	21.44		48.62		97.78		-78.33		2.58		-3.70		-0.57
171	98.70		50.34		-60.38		-69.15		6.74		4.86		-8.75
172	42.92		100.78		92.32		22.08		6.26		0.93		-8.31
173	65.99		-22.53		50.49		75.06		1.87		7.74		2.48
174	72.27		34.28		-8.09		21.87		-3.13		-1.93		0.30
175	36.72		15.72		-73.21		-31.83		-4.92		-5.14		-1.86
176	55.43		-38.55		-6.28		45.45		8.10		-1.13		1.82
177	89.69		-36.54		15.73		90.39		8.81		7.99		-5.54
178	90.96		-88.18		56.94		-54.47		0.82		7.52		8.49
179	42.04		-47.12		82.43		68.52		-1.33		-4.30		5.22
180	95.70		-30.96		94.93		-0.30		-8.57		3.49		-0.49
181	43.94		83.07		-94.63		-8.75		2.32		-4.43		9.79
182	52.74		84.00		-8.28		-49.14		-2.36		-5.47		7.56
183	14.87		-42.15		-36.21		93.70		5.72		-8.32		9.31
184	44.03		-85.28		-92.75		-88.09		-5.10		3.61		-4.99
185	48.60		-75.31		88.85		18.71		8.85		4.26		6.53
186	25.96		-92.99		-83.47		28.12		0.34		-3.88		0.13
187	18.58		17.67		-92.81		11.01		8.64		-5.21		6.85
188	13.24		40.85		-80.03		21.76		-7.62		-0.80		9.17
189	32.90		-89.66		-77.45		-87.41		-9.48		5.71		-5.56
190	46.99		-34.10		-45.14		-94.62		-0.94		-8.00		7.94
191	28.03		-44.58		67.65		-84.52		2.87		6.89		-4.21
192	96.30		-83.48		96.03		-96.50		0.91		4.73		-8.91
193	14.32		61.84		12.49		-46.22		-5.78		-7.65		-4.43
194	70.82		85.03		58.85		91.99		4.97		3.30		9.36
195	6.11		62.75		-23.50		-80.93		2.99		7.20		-0.81
196	60.77		23.47		-82.03		36.37		5.19		4.47		1.62
197	97.23		15.21		-74.96		89.99		-0.50		8.18		-3.15
198	77.26		-51.25		33.06		9.58		-2.14		2.71		-3.88
199	54.20		-11.65		86.88		80.58		-3.34		8.43		-4.57
200	14.89		-31.20		91.43		91.79		-8.63		2.38		0.50
201	9.87		-46.37		1.52		59.52		-5.47		0.58		0.41
202	71.71		-58.35		97.44		89.49		1.38		7.68		-5.54
203	1.56		-84.46		-0.68		11.64		7.83		5.85		6.47
204	18.77		54.84		-62.58		13.79		-9.14		1.41		-8.70
205	22.53		24.20		69.32		-31.87		-9.99		-5.88		2.09
206	72.23		-100.95		38.61		61.14		-9.12		7.28		6.62
207	16.65		51.08		-18.03		-33.20		7.53		-7.55		5.99
208	39.38		-78.15		41.94		-1.08		7.21		3.67		0.92
209	94.44		99.94		-43.42		-76.13		0.54		-8.22		-1.01
210	79.27		3.13		90.39		56.11		-4.27		8.14		4.19
211	97.18		87.06		-90.37		76.11		9.80		7.37		-3.69
212	88.03		-70.27		1.14		92.23		-6.48		4.01		-3.36
213	27.21		-89.16		-50.19		67.50		7.40		-4.96		-1.64
214	44.34		-82.88		-60.69		76.40		-1.60		2.06		-9.77
215	85.80		-73.11		-36.54		74.61		1.56		-8.78		2.33
216	88.19		45.12		-14.40		29.89		-9.19		8.64		2.51
217	2.19		92.30		28.07		56.96		-2.07		0.21		8.70
218	44.35		60.17		88.09		84.98		-7.61		-7.94		-5.30
219	28.93		-33.97		-26.16		47.23		-1.22		6.30		-6.22
220	50.43		44.00		-34.09		36.56		-4.13		-2.05		0.95
221	72.60		-92.29		73.74		-77.58		-7.44		6.07		-0.88
222	50.18		-61.59		48.14		-47.87		-9.43		1.14		5.36
223	48.66		-4.09		30.42		71.62		4.35		7.13		8.06
224	46.23		-51.91		45.43		-93.00		9.93		3.94		5.30
225	43.83		32.29		42.14		-10.98		-3.27		-3.26		-1.83
226	70.67		99.34		-7.30		60.13		3.61		4.95		-8.10
227	55.66		-8.89		12.34		-61.33		4.58		2.57		-3.34
228	35.67		63.54		-35.90		-38.45		-3.63		3.54		0.94
229	5.53		-53.94		-90.52		28.60		-4.16		3.17		-1.92
230	33.71		73.46		-21.25		-77.40		3.45		-0.93		4.30
231	84.96		-31.78		-14.75		39.61		4.88		4.13		-2.42
232	74.93		-90.11		26.39		-75.83		9.40		0.15		2.47
233	5.23		-19.11		97.73		96.83		-2.84		7.39		8.72
234	57.97		11.56		-51.01		5.94		4.29		-6.71		0.02
235	5.82		17.07		-89.24		98.53		-9.60		-7.20		6.40
236	66.76		64.49		-20.51		63.97		1.11		-4.40		4.69
237	79.94		-12.84		-22.21		-60.42		-9.69		8.40		-1.74
238	17.11		-13.01		34.94		-58.49		-7.78		0.77		-0.33
239	19.65		-4.42		38.74		-42.89		-3.26		-6.89		-2.70
240	85.35		53.47		48.82		-25.12		5.74		6.39		-9.74
241	57.35		-17.59		100.69		49.86		-3.02		5.30		2.95
242	98.29		-54.70		-25.75		40.21		3.19		9.36		1.28
243	19.78		-81.75		-18.88		-66.59		4.34		1.82		-6.75
244	18.43		76.08		40.71		74.10		-7.46		-9.88		-8.70
245	95.48		9.26		14.76		4.71		-0.38		-5.47		-6.27
246	42.83		-63.31		67.45		-13.64		-3.48		3.17		-6.65
247	3.86		22.54		90.74		6.31		6.40		-0.41		3.57
248	69.73		-95.74		75.24		-10.13		-1.13		7.64		-2.53
249	29.61		-78.50		77.48		90.39		-0.12		4.38		-3.15
250	43.72		11.32		71.28		1.93		-7.33		-8.73		-5.26
251	32.07		-48.07		-23.47		79.26		8.31		-2.76		-7.64
252	6.61		-44.40		61.08		8.26		-3.23		2.22		4.22
253	9.64		37.58		22.64		99.59		1.53		-7.25		7.55
254	36.00		-12.94		-50.59		26.88		-2.59		8.42		-8.46
255	13.85		-14.88		54.93		-82.91		-6.74		3.84		-4.91
256	53.24		-99.55		42.51		76.44		-0.67		1.71		2.63
257	25.85		66.55		5.29		-2.70		-7.64		-6.93		-5.91
258	72.40		-53.75		-50.82		79.73		-0.78		-0.38		-4.75
259	99.71		-96.65		-96.79		-64.93		-5.82		5.85		3.61
260	22.16		65.09		19.47		69.46		0.01		-8.10		9.05
261	62.28		81.20		79.26		-70.89		-0.37		-9.36		4.40
262	9.45		-9.55		-89.47		-93.81		-7.23		-8.26		-8.98
263	23.67		34.31		-38.15		34.70		1.05		5.16		1.08
264	53.77		85.72		50.04		-32.01		1.72		-6.37		0.52
265	98.02		97.31		-76.39		-55.91		-5.44		6.15		7.51
266	86.96		93.82		54.80		-38.36		-8.10		-5.85		9.94
267	6.74		78.51		-64.41		92.18		-8.04		-5.91		-2.76
268	79.25		-85.62		-98.58		-7.66		-6.21		1.43		7.32
269	70.45		63.77		-78.26		37.74		-7.58		-3.46		-4.68
270	19.48		53.24		-61.78		-53.93		-9.69		-1.18		9.66
271	6.06		8.64		59.50		-87.82		0.15		-9.84		5.02
272	90.61		60.61		-77.21		-95.73		-7.26		-2.76		2.44
273	97.68		71.05		-96.16		-3.33		8.62		7.32		7.00
274	84.87		-2.68		-60.45		67.36		-0.37		-6.75		-6.71
275	82.64		-82.07		94.70		1.29		-2.95		-2.26		-3.51
276	52.12		30.89		60.08		-23.92		0.33		-9.98		2.06
277	76.43		82.23		-30.68		-91.56		4.54		-2.12		-7.24
278	69.75		-64.98		5.91		7.16		-3.29		6.63		9.88
279	95.70		-19.54		6.95		-22.72		0.95		-5.60		4.08
280	52.11		7.86		43.28		-86.99		-7.69		-0.40		8.36
281	1.46		-53.20		38.51		-42.11		2.95		-3.35		-4.25
282	6.30		-47.49		-10.87		77.28		4.90		-9.93		8.76
283	5.45		-29.32		-6.49		-91.70		-5.47		3.25		-6.66
284	5.74		19.52		67.30		-43.46		0.76		-5.75		0.13
285	30.86		-35.53		-63.53		2.24		-8.31		4.51		-5.11
286	23.92		-58.03		-74.06		-96.03		6.53		-0.14		-2.02
287	35.88		82.03		-14.15		62.65		-8.68		0.05		-8.64
288	26.12		56.27		44.54		61.76		9.57		6.79		1.31
289	61.78		48.59		98.34		-12.99		-7.74		-1.96		-8.77
290	21.12		-4.83		-83.25		-45.60		1.44		-6.02		7.24
291	61.40		-46.79		11.61		19.62		5.32		3.84		-4.98
292	64.39		-95.97		43.63		-48.80		1.44		-4.72		-1.51
293	17.38		7.34		52.27		80.14		6.52		-8.11		-5.27
294	85.25		-22.61		25.56		-61.91		-6.21		7.21		-8.51
295	1.51		-65.27		-85.66		-59.15		2.23		-3.01		-7.54
296	23.45		-25.47		-24.43		-15.21		0.14		1.89		-2.44
297	54.80		34.02		-10.78		27.40		8.34		6.22		3.43
298	95.35		-5.21		53.14		-72.56		7.93		-9.76		8.54
299	56.94		-4.25		16.48		-0.08		-5.96		7.17		3.20
300	30.52		2.93		11.49		39.38		7.93		-2.14		-8.67
301	52.23		-17.44		-100.10		15.79		6.76		-8.36		-6.83
302	95.31		-68.28		43.52		63.26		-1.63		8.22		2.98
303	7.90		-44.06		-38.11		-55.47		2.01		4.02		-4.37
304	98.87		-44.93		34.23		66.34		4.12		-6.93		-6.39
305	99.05		61.21		85.35		-20.68		-9.40		2.59		4.98
306	74.40		-83.23		-32.39		73.77		0.07		-8.93		0.93
307	49.25		21.24		-52.51		39.98		-2.95		8.84		-4.53
308	78.18		-5.23		60.14		62.33		4.06		8.24		0.43
309	43.29		-95.39		3.60		84.83		0.07		5.91		-2.28
310	27.50		-22.31		17.21		72.97		7.88		8.42		-6.68
311	53.29		91.28		-26.79		-42.16		-7.71		-5.81		1.00
312	81.05		17.90		-65.89		-6.79		0.75		-6.14		-1.17
313	84.65		70.34		10.91		35.06		1.78		8.63		2.99
314	50.59		3.24		-32.57		83.18		3.66		-4.59		-6.06
315	35.39		-93.19		-53.19		10.99		-6.78		5.13		-6.25
316	55.15		-74.21		28.38		21.12		2.26		1.68		-3.72
317	92.08		-6.09		-22.57		85.90		-5.18		-3.30		4.03
318	40.38		97.83		-83.02		-42.69		5.05		4.09		9.69
319	18.36		-61.64		39.80		-42.33		-0.47		0.50		0.14
320	18.19		-99.53		9.78		-67.73		-1.65		-5.67		7.46
321	53.80		36.25		43.09		-90.36		-6.04		2.37		0.86
322	20.06		21.27		-73.53		-53.26		7.33		-1.26		-6.51
323	32.41		27.53		69.58		-29.02		-8.52		-4.42		-4.72
324	90.52		-64.23		87.25		32.39		-7.49		7.66		-6.74
325	46.72		-19.39		-87.77		-9.56		7.81		-6.52		0.21
326	41.81		76.78		11.03		28.75		-6.31		4.50		-5.10
327	69.76		39.93		29.98		31.64		6.53		-2.42		1.55
328	20.27		71.00		29.04		-48.64		-5.05		-9.51		3.72
329	21.43		33.06		70.62		50.87		-8.60		-3.28		8.73
330	64.56		-58.17		41.13		-94.78		-9.62		8.30		-9.09
331	37.75		56.77		-39.39		-19.01		4.17		-6.08		-0.92
332	29.53		-13.47		31.32		0.66		8.79		-7.21		4.12
333	65.22		96.86		-63.44		-84.79		9.47		-6.43		-8.27
334	26.45		-99.33		-66.78		-4.64		-0.35		-2.96		-6.06
335	31.46		-78.28		56.25		-55.89		-9.58		1.72		0.67
336	99.90		-34.91		-65.93		39.24		7.69		0.37		-3.26
337	10.43		-29.01		49.70		-67.22		7.12		-1.64		4.42
338	16.93		31.27		-86.78		0.52		-5.66		3.56		-9.26
339	12.07		34.21		-24.78		22.66		1.31		1.23		-9.22
340	39.39		50.82		78.86		-33.42		9.63		7.11		-2.26
341	2.89		-22.69		36.44		94.89		-2.98		-9.20		-2.21
342	56.53		-44.97		-23.20		-55.17		-3.15		7.63		-0.01
343	96.34		95.90		79.65		1.79		-3.99		3.03		1.71
344	65.00		-87.75		-69.03		-36.70		7.66		-7.73		-1.48
345	84.29		71.44		13.89		98.19		-3.24		8.82		2.70
346	61.58		-17.59		64.21		-61.13		-0.81		-3.00		5.78
347	29.38		38.59		21.05		-39.83		7.06		-7.14		-1.55
348	16.44		-60.32		48.98		-64.50		-8.12		0.68		-1.23
349	67.22		39.31		-77.45		26.53		8.10		5.44		-1.97
350	17.73		4.34		-94.91		-81.14		0.63		-5.01		6.36
351	60.25		-83.41		-47.17		-4.04		-9.80		3.68		-1.06
352	35.38		52.22		-35.47		58.42		-8.44		2.79		7.78
353	14.43		-39.73		-12.70		-21.27		6.23		6.79		1.52
354	27.51		-5.10		-66.31		69.69		7.23		9.56		-8.45
355	73.00		-42.56		-54.69		68.74		3.45		2.22		2.96
356	88.06		-12.38		-15.70		-73.42		9.40		0.44		2.80
357	28.48		64.39		50.84		-83.87		-6.70		-3.61		-8.00
358	65.39		-33.34		38.25		43.09		8.88		6.33		-5.12
359	45.73		77.99		13.52		-41.81		-5.66		-9.63		-1.58
360	65.72		-12.10		72.90		-0.80		6.52		8.85		2.49
361	54.62		2.87		-4.74		93.52		6.83		7.46		4.75
362	40.01		95.33		-4.95		87.00		-0.50		-7.97		-4.37
363	21.88		62.62		30.06		-46.78		1.52		6.67		-1.87
364	57.06		20.30		61.85		5.70		0.30		-6.07		-8.80
365	83.21		-91.29		-94.55		25.91		6.31		-1.49		-2.02
366	29.28		-55.60		-86.96		-38.11		2.14		-4.02		1.51
367	73.80		68.60		58.13		-37.81		4.83		8.09		-3.54
368	92.43		55.51		0.58		8.27		6.65		-2.88		-4.82
369	23.63		-98.04		2.44		56.88		4.16		8.05		8.02
370	85.66		3.09		68.59		99.70		9.38		8.05		-0.17
371	83.15		35.85		-4.87		92.28		9.74		-9.08		-4.65
372	1.14		21.44		90.02		21.47		-3.04		-7.99		-4.44
373	32.07		-101.74		-65.85		56.98		-6.32		5.59		6.96
374	49.54		21.83		-80.11		84.67		-2.21		-2.71		-4.67
375	89.61		-8.96		51.15		36.07		-8.10		-7.51		-6.59
376	26.69		-79.25		26.38		-55.10		-4.63		-5.00		5.60
377	88.29		15.29		-41.48		99.71		2.17		-4.82		4.28
378	70.85		-76.48		-69.93		-59.59		7.46		6.53		2.29
379	67.83		7.12		30.96		-30.38		-8.08		-1.84		-9.08
380	28.71		2.85		-42.14		-11.70		-1.56		8.31		-6.23
381	99.36		-67.82		-14.59		38.63		-1.42		-5.46		3.95
382	73.12		67.07		-61.30		-0.22		-4.11		-5.56		4.39
383	46.43		-92.91		-35.52		14.64		-8.38		6.39		-0.23
384	7.63		-1.32		47.59		-12.90		-7.93		-1.08		9.06
385	21.52		58.30		-89.44		55.75		1.60		-2.02		-1.93
386	94.92		43.52		-86.25		-36.04		6.57		-6.78		-0.86
387	74.41		-56.46		90.94		-41.60		2.43		-9.90		-3.39
388	26.75		65.47		-13.78		0.58		-4.63		-9.95		-4.22
389	14.99		45.90		47.67		78.17		7.39		-3.55		-6.03
390	72.62		18.05		19.76		-62.53		0.19		1.08		-8.49
391	39.64		-35.38		13.81		8.38		2.67		-1.64		-5.44
392	44.79		-61.18		-21.84		-98.15		-1.74		-7.51		-7.91
393	15.70		-7.59		33.06		21.73		-6.70		8.42		4.87
394	70.68		10.66		-31.58		67.03		8.00		0.33		6.45
395	65.35		-28.26		23.67		-87.70		5.63		-3.56		1.96
396	20.55		-86.92		-36.04		51.05		-6.62		9.25		2.47
397	74.04		-63.47		93.91		-40.05		-7.83		-9.93		-9.49
398	34.97		-79.37		-12.34		-10.50		3.91		3.09		5.41
399	76.36		-66.47		18.67		90.02		0.76		1.27		9.00
400	45.27		-59.87		59.49		-0.44		-3.39		-4.67		2.64
401	84.07		47.87		79.73		74.67		-9.57		-3.05		1.43
402	51.73		-86.76		21.86		-46.15		1.00		0.35		-8.89
403	47.75		-8.19		-27.45		-16.37		7.20		-4.29		0.42
404	72.46		11.70		61.18		-82.19		9.84		8.82		-6.58
405	92.90		-51.72		-37.00		98.53		-7.11		0.90		6.57
406	72.59		59.74		51.12		1.59		-6.11		-0.27		-4.97
407	37.98		-35.13		95.00		61.51		1.60		4.40		-5.82
408	73.77		-38.98		-42.46		-90.77		0.09		-3.96		2.86
409	75.66		-74.20		-96.88		-10.36		-6.72		-1.46		4.67
410	25.50		-84.99		-59.06		-11.93		-4.90		3.32		5.66
411	51.00		90.68		-22.12		64.35		3.05		1.15		-7.53
412	65.52		90.17		24.80		-64.43		5.99		9.88		3.65
413	43.70		-77.36		-8.71		44.53		-5.02		-1.71		-0.11
414	86.57		65.69		-54.32		-96.21		6.59		-8.58		5.28
415	64.19		-27.78		19.90		-73.42		-0.10		-1.06		-3.11
416	73.49		-5.55		92.53		29.35		-5.59		8.61		9.70
417	20.19		-74.89		-87.54		-95.70		-9.77		6.44		7.69
418	84.44		-72.21		8.59		-73.86		-5.23		9.20		-3.51
419	50.25		98.05		-31.13		-54.63		4.88		-9.01		-6.00
420	52.39		-17.94		-6.57		-32.73		-8.25		-0.37		-3.84
421	96.46		54.11		26.27		62.68		-5.38		7.68		7.84
422	9.16		-10.93		63.24		46.98		-0.82		-1.97		3.38
423	71.60		81.73		-88.36		61.86		-0.81		-5.68		-9.81
424	25.66		80.61		91.04		-99.17		2.58		8.10		-3.80
425	89.68		36.80		-0.87		-5.20		-0.19		9.34		-8.71
426	34.21		-13.71		-34.05		-3.20		6.23		1.38		-4.32
427	61.51		-80.84		83.51		64.32		5.16		-4.56		-8.45
428	76.36		-59.91		80.15		-62.21		-7.09		6.45		2.25
429	83.93		-22.63		-67.71		67.79		-4.43		-8.33		-6.17
430	72.66		25.87		17.23		29.95		-2.72		-4.12		-4.05
431	81.51		-77.19		-56.98		-71.27		1.15		-9.37		1.86
432	30.42		60.95		12.31		16.54		8.62		-9.18		-8.11
433	33.96		-73.69		63.64		-57.90		7.86		-9.12		-0.43
434	64.45		20.07		-12.13		-69.87		-9.63		-2.08		1.83
435	30.84		38.88		-0.26		43.83		-0.32		8.57		8.77
436	94.93		47.46		28.98		28.39		3.18		-8.32		7.34
437	62.78		-67.91		94.72		68.07		7.14		5.15		-3.94
438	51.34		31.49		30.45		-16.37		-0.84		-6.64		3.03
439	62.72		-28.66		-6.51		-11.49		-6.88		-2.81		9.75
440	40.06		3.21		66.06		16.78		4.85		9.37		6.54
441	25.79		97.76		-14.77		71.52		2.69		-4.76		-2.46
442	48.55		13.92		-44.47		84.83		-0.44		7.91		0.05
443	57.05		74.55		-15.06		45.51		8.03		6.78		1.95
444	15.06		47.05		68.64		-58.51		0.13		-5.84		5.48
445	63.85		-60.18		72.24		-53.91		-5.86		-7.19		4.80
446	83.27		27.78		-58.90		28.91		-6.76		-9.16		0.81
447	92.07		54.29		53.95		-72.78		4.72		8.32		4.28
448	22.47		52.26		76.62		37.64		-3.92		9.27		-9.95
449	1.11		66.48		17.06		-48.15		8.45		-6.66		6.76
450	4.91		22.51		39.35		76.21		-1.27		5.58		-4.40
451	68.94		-71.19		-28.72		-17.92		9.69		1.12		4.21
452	70.76		-77.53		12.62		-11.57		-1.01		6.52		-6.35
453	65.21		37.20		-39.40		38.61		3.34		9.77		-2.26
454	77.01		-66.77		-84.47		-90.86		-1.28		-1.05		6.84
455	98.46		-34.96		-45.26		34.03		-6.74		6.31		-0.97
456	47.45		-17.23		-56.75		1.67		-4.61		9.33		8.96
457	45.72		-79.67		-1.30		56.59		-8.31		-4.63		5.86
458	70.07		48.64		82.46		-88.33		6.97		2.24		-1.21
459	10.16		93.88		27.88		-32.74		7.43		8.18		6.17
460	74.84		-79.68		81.84		13.07		2.53		3.36		3.54
461	46.47		-40.45		81.44		-37.48		-7.80		2.13		-5.62
462	96.14		20.59		70.31		-76.63		-1.83		-8.84		4.18
463	32.45		28.75		78.76		78.28		2.40		5.15		1.02
464	81.54		-8.36		-90.87		26.13		-8.28		-6.45		-6.41
465	96.38		31.88		25.04		13.73		-0.95		-0.49		3.50
466	18.04		83.70		-92.28		100.16		-6.82		4.13		6.65
467	82.86		67.42		-16.63		-29.32		-9.20		1.67		-2.45
468	82.11		-33.21		-9.52		-20.49		2.98		-6.29		6.92
469	61.53		-29.34		-43.69		-73.78		4.28		-4.30		-7.74
470	86.05		-42.04		-40.41		-85.85		3.40		-9.95		-4.74
471	69.88		-20.59		-0.80		11.84		8.65		1.95		-6.29
472	69.61		40.02		21.49		55.90		1.23		0.25		3.70
473	33.86		-81.49		-58.56		51.35		3.28		5.37		9.49
474	99.32		-72.07		90.53		-18.96		2.14		5.26		7.54
475	9.65		-1.96		-27.33		8.89		9.19		-2.61		3.58
476	97.23		36.76		76.31		52.04		9.55		7.03		-7.07
477	37.65		80.47		-11.00		-88.67		-3.71		-8.03		3.41
478	6.02		83.78		-1.35		-14.43		5.04		-9.71		0.71
479	54.45		68.93		22.12		23.39		1.38		-1.42		-2.69
480	44.36		-80.29		-100.32		49.58		3.08		-4.76		-5.10
481	79.26		-22.11		99.75		-82.69		2.33		0.25		-4.45
482	50.31		67.27		-87.58		-51.00		1.13		3.38		-2.35
483	54.24		-89.90		73.60		60.25		-0.25		-6.49		1.32
484	26.04		97.10		-51.22		-20.84		-5.18		4.62		4.39
485	35.03		66.90		76.90		-38.16		-6.35		-4.82		-1.10
486	45.32		85.10		-1.12		-2.18		-2.95		5.76		6.71
487	41.16		57.81		-94.40		75.34		4.71		3.31		-5.38
488	77.96		23.54		60.14		-100.41		-1.72		-0.61		-3.50
489	50.54		72.35		-102.41		-12.81		-4.76		-10.00		-6.69
490	86.59		-76.52		-2.08		84.82		-0.08		-7.80		-7.92
491	43.68		-55.91		13.35		-41.81		-1.58		-7.76		-5.51
492	69.60		51.76		48.08		-100.61		-0.62		-6.54		-4.11
493	96.39		-47.53		48.91		-20.54		-8.44		7.94		-2.85
494	63.71		70.76		-96.26		36.61		-3.67		-0.79		2.96
495	29.70		-17.23		74.13		-41.19		-1.96		-2.86		-0.91
496	80.20		-39.63		-45.79		-65.43		5.30		-2.27		3.38
497	69.29		23.52		53.56		24.39		-8.62		7.89		-8.20
498	6.34		40.33		35.48		-91.25		3.84		0.25		6.19
499	2.63		-79.05		65.85		57.91		-5.52		-0.87		8.50
500	2.81		-76.30		91.64		-34.24		0.23		2.76		6.64
501	42.48		-13.76		87.42		50.97		6.97		-7.54		-1.80
502	56.41		64.02		-100.40		68.71		8.15		-3.44		3.14
503	67.39		-83.51		9.36		-88.32		-5.99		-6.15		-9.86
504	46.17		82.98		-66.95		89.12		3.52		4.57		-3.43
505	92.36		-41.90		59.27		31.04		4.15		7.77		6.76
506	19.60		96.02		97.65		18.08		-1.98		-2.24		2.42
507	92.65		63.53		-2.17		29.11		9.98		-0.95		7.14
508	29.52		97.49		66.73		-34.50		0.02		-7.88		-5.74
509	21.96		-60.91		2.89		88.74		-4.74		0.35		5.78
510	33.47		-82.45		-24.75		-21.32		2.57		0.92		0.86
511	68.94		96.40		-96.89		53.44		-0.16		-6.56		5.88
512	66.26		-8.53		-65.62		-17.14		4.76		-8.06		-8.86
513	84.52		-20.82		2.94		-74.53		-2.03		0.40		7.62
514	77.58		13.83		-61.37		-47.49		-8.18		-5.08		-0.63
515	67.48		89.80		5.57		9.73		3.12		1.38		5.72
516	1.26		84.10		1.99		-13.12		-6.19		9.90		-0.91
517	53.40		-49.37		32.66		30.77		-3.39		3.50		3.77
518	43.11		-8.12		-91.07		51.84		-7.54		-7.93		4.68
519	35.96		-75.86		87.20		66.21		2.90		-3.19		5.70
520	29.15		63.10		-86.61		-58.36		-1.33		0.02		-3.09
521	67.89		-17.50		-77.26		73.63		-2.68		-5.44		-5.16
522	60.86		-69.88		-31.04		-16.49		1.24		5.52		-3.65
523	72.27		70.62		80.05		-25.62		-1.62		-0.78		-6.44
524	21.46		-72.33		-7.24		-3.76		4.12		7.96		-6.15
525	66.99		-27.90		-95.56		-43.48		6.83		-8.20		2.36
526	51.92		13.58		-100.44		-84.64		-5.69		-4.09		8.43
527	25.54		-59.85		-50.71		-56.90		-9.93		8.66		5.62
528	16.96		14.86		-93.19		2.71		-7.69		4.50		5.84
529	11.48		-52.70		-96.49		88.98		8.62		-7.86		4.98
530	82.74		49.53		99.40		89.17		-4.91		5.52		-4.41
531	47.74		86.24		50.18		67.92		-4.37		8.06		-6.96
532	40.02		-34.92		-28.56		-81.27		-2.68		7.28		2.73
533	59.92		-36.24		-38.27		30.48		9.08		-1.33		-6.41
534	61.10		17.18		73.83		29.51		6.63		2.92		2.15
535	44.37		-80.99		90.58		24.89		4.03		6.83		-0.23
536	59.59		43.50		-42.62		-11.96		-6.26		-0.64		-1.77
537	54.91		80.30		77.54		31.45		-6.93		3.35		-7.16
538	86.07		25.24		-22.01		68.25		3.32		2.09		2.76
539	5.61		31.53		14.16		78.49		5.22		1.78		-0.22
540	21.92		-67.44		96.02		59.92		1.12		7.78		3.33
541	74.39		-11.70		80.81		-2.01		6.34		-3.35		9.24
