Read 10000 bodies from file dataset/bodies_10000.csv
Using 8 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
8724	62.33		60.54		-76.87		-53.16		-9.69		8.92		-3.70
8725	44.80		97.37		-23.89		-75.58		-3.29		7.99		6.90
8726	54.09		-65.15		-19.35		-65.38		8.24		-7.11		0.66
8727	82.09		-93.06		16.77		-29.14		-6.45		-4.81		-8.41
8728	13.54		32.73		-18.56		20.86		8.72		-1.18		9.96
8729	24.72		-2.53		-3.66		27.32		-5.71		-1.27		9.49
8730	7.91		-27.08		52.98		-79.55		-8.42		7.87		4.39
8731	4.12		53.40		-28.02		26.09		-7.45		-5.22		3.25
8732	42.07		-60.50		62.70		5.69		5.40		-0.25		-1.88
8733	39.29		-43.37		79.24		-20.45		-2.53		9.61		2.32
8734	8.05		14.71		-9.05		-52.85		3.67		3.73		-6.62
8735	81.44		-3.54		-22.82		-37.83		9.23		4.17		8.76
8736	36.54		-55.04		-8.05		35.73		-8.54		9.37		-5.60
8737	51.82		-57.17		32.13		-56.47		-7.04		-9.83		4.04
8738	57.45		67.19		-36.36		-56.87		8.79		-7.08		-8.03
8739	10.17		-72.87		-4.00		-48.07		-4.41		9.67		-7.62
8740	73.41		99.64		-43.22		-97.86		2.95		-0.12		4.52
8741	39.48		-72.61		-32.15		58.40		-0.25		-5.32		-1.99
8742	79.42		-94.07		35.94		-86.87		-3.69		6.21		7.45
8743	21.17		-17.15		79.81		-18.70		7.39		-1.72		-6.34
8744	35.66		-91.83		-13.28		-52.58		9.13		-5.13		9.85
8745	5.30		85.18		72.33		31.42		7.79		3.34		4.47
8746	53.93		65.76		-42.70		-72.31		9.57		-6.49		3.39
8747	49.66		22.99		-92.03		39.16		2.04		-8.07		2.15
8748	6.92		69.93		19.02		86.29		8.31		5.42		-3.58
8749	45.63		38.50		-1.24		31.37		-8.31		7.97		-3.28
8750	10.08		-49.83		82.50		80.15		-7.09		8.95		-3.38
8751	84.87		14.42		-1.53		-63.86		4.69		-7.69		8.95
8752	87.99		21.91		-0.94		58.74		-6.12		-6.78		3.39
8753	49.91		-96.14		35.17		-46.34		-6.00		-6.93		-9.73
8754	27.58		20.98		-11.95		42.96		-1.73		2.06		6.50
8755	95.23		46.28		-17.01		87.83		1.51		5.51		-8.75
8756	26.26		40.19		-101.10		19.48		5.79		-3.44		2.60
8757	92.17		-1.20		76.17		-13.27		1.09		-9.59		8.90
8758	68.78		-31.73		-92.03		69.90		5.88		-6.51		6.46
8759	29.64		-3.67		9.32		67.55		1.90		-5.96		4.81
8760	40.03		86.89		90.04		-54.44		9.73		-5.44		1.66
8761	8.13		65.86		-86.58		9.09		-8.32		-5.74		-3.92
8762	4.81		-68.60		50.00		94.08		-8.95		1.65		9.13
8763	89.07		-67.09		-32.24		-46.35		3.52		0.63		9.85
8764	64.32		-64.38		45.98		52.60		0.85		-0.36		9.51
8765	70.50		71.21		-48.29		-21.84		-5.87		-0.37		5.50
8766	38.34		4.33		-31.16		-20.81		4.86		6.13		0.17
8767	91.78		-24.68		-8.59		-59.64		1.68		3.79		-3.39
8768	82.38		79.61		-7.63		77.35		-1.95		3.19		5.63
8769	57.81		63.23		60.79		32.20		-5.68		-4.57		5.57
8770	5.81		81.20		-42.47		34.17		-9.13		6.96		7.72
8771	11.10		-90.07		100.43		40.86		-1.42		3.07		7.03
8772	24.83		7.39		-75.83		-93.01		7.32		-7.95		-4.86
8773	25.36		-68.79		-59.00		54.44		0.58		-4.68		4.64
8774	47.47		-15.03		-70.22		-39.01		5.95		4.18		-8.84
8775	75.14		-65.70		-94.42		-10.62		-3.93		6.89		6.75
8776	46.14		-80.10		37.03		48.09		1.19		-3.11		-4.86
8777	56.90		-46.90		-71.88		-15.01		9.95		-0.71		3.49
8778	80.32		67.04		-70.12		64.09		9.69		-2.82		2.16
8779	51.12		-90.93		49.94		-14.30		-8.72		5.05		-7.19
8780	50.13		64.49		-83.66		-22.18		-9.15		8.20		-2.07
8781	5.46		-27.25		-81.53		-26.80		2.07		-5.46		-5.40
8782	71.68		69.78		-34.86		-41.17		7.19		-1.27		5.80
8783	65.60		-17.56		-47.47		-30.98		4.19		5.62		0.61
8784	73.81		54.82		-26.81		-11.31		-0.30		0.13		5.65
8785	98.65		-96.28		16.58		47.71		-8.36		-2.54		-2.79
8786	66.25		-94.97		80.36		43.07		-9.96		9.79		-3.72
8787	11.27		-57.62		-57.50		-21.62		0.13		-3.91		-2.14
8788	21.04		-47.32		-100.55		98.54		-1.33		-4.20		4.25
8789	69.84		-36.28		-5.70		99.20		-9.06		-3.67		7.17
8790	55.35		-22.72		-75.62		-19.76		3.93		-0.00		9.63
8791	60.51		-41.79		-73.56		-21.50		-4.83		5.78		7.91
8792	56.19		-92.20		-82.85		66.82		-9.88		7.13		0.17
8793	81.14		-31.44		87.76		47.04		0.68		6.90		-9.00
8794	22.94		17.90		-76.08		-85.32		-7.96		1.36		-8.07
8795	16.33		82.53		48.10		-60.43		-5.94		-4.26		4.78
8796	74.34		-70.37		42.63		1.18		6.85		4.50		8.66
8797	63.78		41.07		81.09		-64.49		-0.60		-0.44		-6.01
8798	56.59		72.83		92.53		-82.98		-6.67		8.78		-4.65
8799	25.11		-86.75		84.70		-89.52		3.02		-6.89		0.84
8800	49.91		32.63		63.72		93.77		-1.12		2.21		8.74
8801	22.94		89.65		59.85		-81.47		10.00		2.12		0.99
8802	2.34		58.26		97.57		30.32		-2.89		-0.42		9.05
8803	54.47		-45.35		26.62		-6.12		-0.06		5.19		-8.25
8804	99.52		46.13		-33.32		-82.74		4.45		7.56		0.67
8805	55.98		-20.76		33.99		85.33		3.85		-3.20		-8.01
8806	35.84		65.30		-35.21		-64.97		4.65		-6.53		0.75
8807	41.56		-57.50		-2.86		-9.73		-2.01		-7.56		-9.02
8808	13.31		-19.08		-29.22		34.91		-3.06		0.11		2.19
8809	51.87		-48.66		-16.82		67.66		7.65		-6.60		7.68
8810	5.80		-91.50		21.33		-60.05		8.60		0.69		1.75
8811	5.49		25.49		-8.11		22.49		-7.62		8.91		-8.90
8812	59.84		37.99		83.08		-11.31		-7.10		6.31		9.48
8813	64.93		63.24		-75.32		-57.47		-6.56		-9.93		-4.61
8814	23.94		-79.31		-89.65		24.42		-0.53		6.98		-8.36
8815	36.21		62.57		-51.53		77.83		-0.95		-8.32		-7.35
8816	67.07		-17.83		-27.63		89.05		1.19		-2.38		-0.91
8817	20.79		-72.28		3.43		8.85		-5.78		-9.38		-3.74
8818	74.63		-81.65		31.39		-73.40		-6.95		-0.79		5.20
8819	54.31		85.74		-67.85		-33.45		7.82		5.78		-3.60
8820	72.47		-55.14		-92.97		85.55		-0.27		0.18		-5.20
8821	23.96		-28.88		-31.77		-26.35		-8.65		-9.89		-7.68
8822	74.00		-27.30		82.63		52.71		0.17		-8.73		0.06
8823	6.66		77.38		-21.88		13.28		5.82		7.92		-4.58
8824	25.03		5.74		-36.30		40.83		5.52		-5.16		-1.24
8825	61.26		-41.78		-71.53		5.44		-7.94		9.41		3.60
8826	59.01		29.88		89.39		19.03		5.23		5.36		5.93
8827	79.92		-72.33		-87.08		-49.49		0.94		0.40		-3.88
8828	51.68		97.91		-4.41		57.29		6.26		-6.42		-3.22
8829	17.47		100.90		-67.09		28.77		8.58		6.82		0.94
8830	95.04		-39.95		-36.34		-85.91		0.14		-7.56		9.83
8831	19.51		-62.91		74.96		35.10		5.15		4.71		5.68
8832	97.52		50.23		-76.31		-36.13		8.25		-3.45		9.03
8833	59.46		-35.32		35.66		-83.90		9.06		6.17		-2.83
8834	37.00		98.15		-27.05		81.17		-2.25		-9.96		5.45
8835	63.28		78.29		51.15		66.66		6.62		-0.85		-7.43
8836	23.60		25.28		-93.01		31.42		1.52		-8.00		0.89
8837	85.50		53.09		91.31		19.26		3.07		-8.07		9.53
8838	84.91		-96.36		19.98		-7.99		-1.03		-4.34		5.05
8839	18.70		51.13		63.32		37.22		-5.43		8.11		9.18
8840	70.32		50.08		-65.83		41.23		8.67		3.85		0.10
8841	5.45		27.39		-10.38		55.84		5.05		0.98		-6.41
8842	7.20		76.98		85.82		30.03		-9.06		-4.58		7.61
8843	37.58		6.07		12.15		-28.65		-1.28		2.82		2.24
8844	71.39		30.97		80.28		-12.60		-4.21		-7.14		-6.00
8845	63.84		69.39		-61.93		-42.71		-9.21		3.09		-2.59
8846	12.79		67.48		86.05		-27.69		1.50		5.98		9.69
8847	41.05		71.43		-14.10		69.56		0.77		1.03		-2.08
8848	7.88		-42.88		34.86		12.37		-3.96		-3.20		-2.35
8849	40.87		-60.29		82.30		93.94		-4.09		-5.20		2.23
8850	99.70		-75.91		33.76		22.87		-5.72		3.58		7.82
8851	3.92		-38.39		100.02		-34.73		6.13		3.91		9.79
8852	85.37		-46.88		-83.54		6.18		8.18		-8.58		-5.59
8853	69.13		-77.45		-73.06		81.17		-6.36		7.52		3.15
8854	71.11		-9.80		-69.65		45.81		2.72		-0.43		4.13
8855	14.45		-64.81		100.93		-42.99		-0.44		2.75		-8.13
8856	29.44		25.58		93.80		49.70		8.25		5.67		-2.43
8857	81.50		-58.90		-23.87		-86.84		4.33		-9.19		-7.88
8858	44.42		42.02		-44.06		72.48		9.16		0.78		-3.63
8859	46.86		51.17		20.28		32.65		1.88		8.83		2.39
8860	28.51		75.60		-53.27		24.96		-7.66		8.77		-5.94
8861	59.61		83.41		11.21		18.15		-8.06		-3.75		6.11
8862	34.66		54.78		-71.39		-8.54		-1.67		-0.68		3.94
8863	92.17		-72.87		76.89		59.50		5.89		-9.31		-2.56
8864	13.94		63.66		63.46		-22.36		-7.82		4.12		-9.09
8865	73.49		-12.52		-11.11		81.83		-8.80		-1.54		-9.76
8866	15.80		-76.39		-75.80		-12.04		-3.16		2.24		9.11
8867	16.41		93.57		-82.22		39.10		5.86		9.32		0.46
8868	39.64		-74.65		-85.43		3.87		2.94		6.08		-8.40
8869	86.86		33.52		-46.04		5.34		5.30		-0.11		0.41
8870	92.27		-97.27		14.83		-92.41		4.05		1.87		-8.75
8871	91.16		5.50		77.50		-24.99		7.36		0.34		-6.39
8872	56.51		-87.34		-93.79		-57.95		7.18		1.59		0.28
8873	29.20		36.47		-57.98		22.92		-3.60		-0.53		-1.86
8874	43.58		23.72		-26.83		49.85		-5.99		-7.16		6.51
8875	47.26		94.56		-96.31		21.03		3.91		-4.63		-4.93
8876	32.25		22.77		-96.42		-73.94		-9.04		5.83		1.88
8877	59.36		-61.65		-4.63		62.45		3.99		6.21		0.42
8878	74.83		-31.60		67.96		3.32		4.57		0.88		5.04
8879	67.20		-50.99		16.60		-89.03		-4.00		-9.76		3.76
8880	36.00		49.26		-23.60		-81.33		-0.49		4.02		-4.85
8881	11.84		-23.24		22.87		-93.45		-0.35		7.23		4.87
8882	23.16		28.71		-83.20		-17.31		8.25		-3.37		6.31
8883	71.63		70.88		-15.45		-41.70		-2.27		-7.51		-4.91
8884	6.30		10.41		-57.74		-82.43		-8.27		9.81		-6.91
8885	43.58		-56.45		-48.39		43.57		2.98		6.99		-3.32
8886	81.87		-81.88		60.57		-57.47		-0.72		-0.83		-1.47
8887	13.11		8.32		21.54		-38.51		0.40		8.76		2.58
8888	96.54		-94.27		57.14		-99.11		1.49		7.42		-8.22
8889	85.98		-52.83		0.01		-9.35		-4.35		-5.74		0.14
8890	7.57		-72.61		98.29		-97.03		-3.17		1.76		0.96
8891	42.31		71.97		67.36		-18.89		3.37		-3.22		7.25
8892	95.76		-67.32		40.67		19.96		-1.14		0.57		8.49
8893	79.46		-56.50		12.71		-65.28		-3.13		-4.25		-3.38
8894	96.45		-41.04		-0.83		-73.74		5.40		4.19		0.99
8895	96.85		57.20		-86.18		40.75		-4.42		2.51		-5.20
8896	97.90		8.64		45.42		97.22		-0.26		-4.94		-5.59
8897	7.69		-63.67		-62.85		-39.62		-5.68		-9.10		-4.11
8898	39.47		91.15		-61.67		-26.59		9.64		2.62		-9.13
8899	9.67		-8.79		86.22		-43.13		-1.69		8.97		3.10
8900	17.58		20.59		14.18		77.37		-6.08		-5.13		-1.96
8901	95.62		-33.94		68.39		72.68		-2.29		5.27		7.01
8902	11.96		60.98		-19.63		-85.28		6.19		-8.96		7.15
8903	92.07		89.30		-80.30		5.14		9.59		-6.85		6.55
8904	3.85		-77.24		46.41		28.79		-4.42		-3.67		-8.53
8905	36.83		-45.65		-44.09		-46.61		3.48		-8.28		9.25
8906	55.32		-19.69		-57.64		35.92		6.27		8.49		0.47
8907	9.59		30.21		-74.70		-73.67		-1.53		3.86		0.65
8908	58.75		-73.78		36.88		79.74		-6.42		7.16		6.70
8909	52.03		-81.21		-47.52		11.05		-2.44		0.11		5.45
8910	25.51		-22.75		27.89		87.17		-0.26		-3.70		2.15
8911	61.80		-47.77		55.86		91.00		9.96		-5.71		0.68
8912	25.20		-22.95		-10.25		-70.02		6.28		-9.53		-1.09
8913	37.52		18.60		-72.85		40.31		3.08		9.47		-5.81
8914	29.57		-89.89		-58.30		45.04		-4.84		0.81		6.34
8915	47.70		36.41		-33.16		63.80		-5.52		5.30		-4.96
8916	44.09		37.87		-11.93		31.86		5.08		-2.60		-1.50
8917	3.79		-53.62		18.07		59.74		8.16		-8.71		3.52
8918	99.79		96.70		-22.83		-68.61		9.81		8.99		9.57
8919	83.14		32.64		-12.45		-92.83		4.79		-4.07		0.79
8920	33.58		-21.36		-72.71		25.37		-1.89		-0.47		1.27
8921	11.07		89.89		45.68		99.75		-0.75		8.08		0.87
8922	14.98		97.11		-54.06		41.29		6.30		5.01		-3.81
8923	30.66		47.41		37.70		-39.75		-7.99		2.47		-4.38
8924	38.09		-86.89		-62.28		24.90		-3.94		-4.32		-0.75
8925	50.52		48.72		-75.63		84.36		7.33		-3.41		-2.80
8926	13.25		40.85		-5.58		11.31		3.33		-7.52		6.60
8927	7.54		-21.96		94.68		42.29		6.25		-5.00		-9.72
8928	2.44		33.13		48.80		-48.03		-5.45		-0.76		9.29
8929	61.38		-28.17		-28.03		-5.91		0.56		-7.45		6.88
8930	13.80		14.43		-23.19		-50.69		7.43		8.44		-2.15
8931	28.58		65.96		-92.30		-69.47		-5.11		5.95		9.26
8932	22.57		-50.04		-86.52		95.86		2.18		-2.86		9.87
8933	35.64		13.09		100.09		-26.79		-4.08		0.64		8.18
8934	5.01		-74.47		57.03		20.29		3.17		2.13		4.91
8935	86.44		58.73		88.77		21.61		2.31		9.55		-5.40
8936	25.49		-82.19		-66.57		76.07		-7.73		-2.53		-6.03
8937	64.56		-43.49		-53.14		-17.68		0.61		-6.15		-8.44
8938	78.13		16.93		57.07		28.61		-4.63		-0.07		-6.14
8939	34.03		-58.93		6.52		-53.68		-7.12		-9.45		2.86
8940	71.83		29.83		-34.26		90.18		-4.05		-3.30		7.67
8941	9.54		-32.15		-93.13		38.37		4.74		-2.88		8.50
8942	35.17		-47.41		4.96		-92.68		-9.30		3.88		-3.71
8943	25.17		42.73		-73.10		-9.48		-8.95		-1.16		1.22
8944	95.91		31.82		61.67		-19.38		-6.90		-2.46		2.97
8945	3.99		-6.33		-71.33		-64.53		9.53		4.18		-3.58
8946	63.51		-16.88		-23.32		35.68		1.28		-6.06		-3.26
8947	31.52		-16.73		11.23		-24.38		-2.66		-6.32		-4.57
8948	60.16		44.15		50.09		10.37		-9.16		-4.17		1.97
8949	47.60		64.58		-85.97		-32.34		1.19		-3.09		-1.99
8950	39.06		63.04		91.36		46.70		9.33		4.72		2.45
8951	60.11		-49.67		-56.10		-18.57		7.82		2.02		-1.54
8952	34.74		18.56		-93.14		-14.14		3.16		-6.78		-9.85
8953	46.58		-94.38		-88.52		15.64		-4.53		8.42		-8.30
8954	65.70		53.07		70.21		5.10		-5.07		-3.17		-3.17
8955	83.40		100.91		-40.33		54.77		4.33		1.25		4.35
8956	98.36		46.60		-14.31		46.66		4.80		5.37		-5.50
8957	37.72		13.83		-33.53		12.58		-2.90		-2.59		-6.02
8958	39.73		-7.24		16.38		82.37		3.76		-0.89		6.56
8959	15.20		42.63		-18.39		95.88		-9.31		-3.36		2.18
8960	73.42		-25.51		67.04		34.56		9.71		0.39		-6.35
8961	30.65		39.68		-87.48		-31.34		-0.32		-0.16		2.34
8962	56.44		79.33		67.43		-16.97		4.15		4.96		-5.26
8963	33.33		-11.74		6.54		-56.84		-9.74		2.98		1.54
8964	64.30		-73.50		40.52		90.82		0.05		2.37		-0.09
8965	26.57		55.66		35.43		-73.40		-5.27		6.78		-6.00
8966	3.10		36.53		82.22		51.11		-0.38		-5.67		-3.37
8967	43.00		74.73		41.10		16.94		-5.85		-0.59		1.00
8968	42.38		-77.42		84.33		52.61		-7.11		0.80		0.83
8969	68.96		83.77		10.46		-87.01		-2.51		7.16		-7.79
8970	42.04		96.68		-80.31		-58.86		-4.18		3.84		8.63
8971	72.50		97.74		-5.26		-21.12		-2.40		5.73		3.05
8972	35.96		-14.28		63.31		-48.69		6.55		9.26		9.45
8973	32.71		-36.81		99.99		79.07		-7.30		4.14		3.04
8974	90.50		-61.37		72.31		61.35		1.53		7.96		3.08
8975	15.93		96.84		-81.77		-62.73		-5.82		-9.23		7.16
8976	41.41		-6.78		-9.86		20.38		-3.96		0.23		-6.45
8977	68.85		-80.46		-40.53		-21.46		-5.53		-1.73		3.66
8978	55.96		39.37		-84.94		9.53		-1.68		6.63		3.39
8979	29.16		1.17		52.74		-62.91		-9.17		-9.67		-8.86
8980	14.62		-54.16		98.83		40.08		5.28		2.43		3.77
8981	5.96		-7.11		-49.64		27.89		-6.94		1.78		6.71
8982	4.04		67.86		76.80		-95.07		5.36		5.72		0.21
8983	41.94		-12.34		-46.02		16.12		-9.81		-2.63		5.27
8984	21.23		78.86		64.23		81.10		6.92		6.65		-9.59
8985	98.07		-41.76		95.21		54.05		0.17		-5.88		-1.58
8986	72.56		12.17		38.48		-21.00		7.26		9.71		7.01
8987	74.78		-8.42		-99.56		14.40		-6.81		-5.60		-6.17
8988	29.36		-90.79		5.85		78.74		-6.17		-2.52		8.33
8989	21.85		-42.63		-25.82		-30.12		-7.58		-9.98		4.29
8990	78.80		-49.32		-15.05		-34.27		-2.99		-0.17		-9.65
8991	93.38		-86.08		36.96		-27.78		8.33		-3.33		2.94
8992	21.77		47.55		-84.72		24.31		3.78		3.86		3.45
8993	28.79		3.34		86.22		14.26		-4.55		9.49		-6.30
8994	38.70		-59.31		-54.11		-10.26		2.69		-6.24		3.58
8995	50.81		-80.08		64.97		22.97		9.89		-6.78		-9.29
8996	90.01		-36.33		9.99		-96.17		-5.66		6.71		-8.70
8997	48.56		3.71		-52.13		-80.87		-6.72		7.88		-3.40
8998	46.02		-31.62		93.32		-42.48		5.16		3.82		4.76
8999	72.76		-50.61		-62.31		-21.73		-3.96		-3.54		-4.88
9000	59.93		-79.58		102.93		-48.32		1.82		7.41		-9.47
9001	83.02		-53.18		-75.91		55.28		2.56		-6.28		6.09
9002	78.11		-65.06		-12.23		23.47		9.75		-6.42		-1.79
9003	73.00		82.81		32.55		-38.43		-9.94		-9.68		-7.62
9004	35.42		-3.98		3.86		-52.29		-2.82		3.29		5.53
9005	16.16		-87.46		-99.19		96.76		-7.50		-0.52		2.06
9006	1.43		75.37		-72.22		-83.49		7.08		6.21		9.22
9007	89.28		26.28		96.53		8.42		-2.94		5.36		9.04
9008	75.84		6.15		74.46		29.90		-5.69		9.14		2.18
9009	40.56		72.58		-57.11		-68.35		-9.94		-0.70		9.79
9010	59.56		-80.14		82.83		50.58		7.24		-6.56		-7.78
9011	40.00		81.69		-56.72		-95.16		4.23		8.10		2.66
9012	81.33		-95.43		40.75		7.46		-9.21		-3.12		-0.47
9013	1.13		48.82		35.40		91.18		5.31		7.72		3.73
9014	11.98		-54.00		12.95		-34.76		-0.60		-0.85		5.43
9015	77.08		79.59		-67.72		-42.02		-5.22		-0.84		9.90
9016	82.79		-85.28		20.27		90.53		3.66		2.62		2.89
9017	29.09		95.34		-78.51		90.63		7.13		9.65		-4.85
9018	83.88		30.17		47.31		-91.32		8.17		9.85		2.68
9019	73.46		0.31		-56.45		-76.13		5.66		4.09		3.86
9020	49.47		-82.42		-76.54		-48.17		6.54		1.93		-8.60
9021	44.78		-39.92		-82.84		47.48		-1.75		2.82		-7.47
9022	86.27		76.23		-46.86		32.22		-5.07		9.57		2.64
9023	66.55		-68.02		36.44		8.64		0.22		-8.30		5.45
9024	76.63		77.80		28.38		-13.80		-0.89		6.14		-5.74
9025	99.91		-41.29		81.42		1.70		2.06		-2.31		-4.04
9026	99.80		48.31		92.54		42.11		6.06		0.65		5.68
9027	22.78		3.00		7.58		-22.93		-5.46		7.48		3.66
9028	3.26		-90.28		39.01		-96.78		8.31		5.46		5.28
9029	64.24		-45.73		36.30		-30.43		3.33		0.25		-2.86
9030	60.55		-74.16		49.33		83.22		3.45		-6.15		0.49
9031	52.47		73.72		-90.54		-95.54		0.73		-8.89		5.67
9032	51.65		-66.36		62.26		-75.09		8.46		6.78		-2.12
9033	93.03		-78.91		58.82		-83.95		0.58		9.58		3.07
9034	11.59		14.85		5.27		67.73		2.36		0.10		-1.00
9035	50.67		21.44		84.54		-39.69		3.68		-6.01		4.91
9036	37.09		27.42		89.23		-95.97		8.70		-6.73		2.84
9037	41.73		-48.15		26.84		78.74		-9.88		6.92		6.04
9038	45.86		1.27		-29.38		63.35		-7.94		5.02		4.43
9039	25.15		17.10		42.62		-91.89		9.33		4.65		-7.91
9040	94.26		-78.06		-6.74		-60.68		3.21		-5.66		-0.26
9041	57.67		56.42		-24.83		87.37		1.57		-3.76		-1.46
9042	46.96		-58.83		54.18		-41.30		-2.33		-3.54		7.37
9043	82.70		70.74		78.45		89.79		9.82		-0.61		-1.23
9044	37.01		-79.29		-98.05		-64.21		-5.00		-1.36		3.49
9045	98.47		-39.84		86.35		32.81		-5.59		8.00		-2.58
9046	80.54		16.27		-49.62		-87.95		9.39		6.86		8.63
9047	75.21		29.16		-35.58		68.56		-2.11		-1.23		-2.52
9048	84.83		-23.62		48.30		-78.52		-8.11		8.26		9.80
9049	9.44		-94.89		-26.63		-43.46		2.47		-6.91		-8.49
9050	25.84		-65.36		9.73		54.78		5.25		-9.85		8.91
9051	72.93		57.35		-7.04		18.56		1.39		6.41		-8.26
9052	36.64		-56.76		29.43		-11.26		-1.92		-8.29		0.41
9053	81.80		1.70		-69.98		86.13		-8.57		2.22		-9.80
9054	19.71		56.97		-88.95		-69.90		-9.60		-0.68		-6.21
9055	13.66		-5.49		-21.94		-43.58		3.85		4.80		-9.62
9056	71.50		41.81		-33.08		-84.41		-5.47		6.04		-6.05
9057	47.17		-76.22		-16.34		100.49		-5.83		2.69		5.43
9058	79.81		-55.28		44.17		-33.00		-4.95		-0.03		-9.94
9059	25.19		-74.69		32.49		-78.81		-2.31		1.94		3.08
9060	14.94		80.22		64.58		56.52		3.26		-2.17		3.42
9061	24.72		24.84		-33.21		-96.69		-3.81		1.92		0.27
9062	99.38		-65.96		75.85		-98.33		8.30		-2.58		-3.93
9063	87.75		-61.80		-89.41		-57.35		7.44		-5.32		-5.32
9064	82.34		29.63		94.54		-60.22		-8.34		6.80		2.69
9065	57.32		25.75		-99.34		68.91		-5.80		-3.74		-0.74
9066	70.25		79.23		-66.73		-101.61		-2.45		-9.49		-8.57
9067	95.46		-41.96		1.46		13.80		-4.71		7.92		5.42
9068	20.83		-45.19		-43.16		-29.26		-4.10		2.58		-2.17
9069	13.58		68.11		52.34		45.91		3.53		7.88		5.00
9070	6.38		62.39		-89.35		93.21		-9.21		3.41		-3.71
9071	78.69		73.88		8.25		-2.17		-4.92		-7.84		4.80
9072	2.41		-26.70		78.93		45.77		5.22		-0.94		-1.48
9073	32.01		-21.67		97.07		-40.04		3.54		1.17		-9.50
9074	3.45		-43.87		4.31		-69.53		-8.17		4.36		3.84
9075	68.62		90.37		23.49		53.49		1.82		-8.70		-5.51
9076	70.85		55.46		-21.99		28.57		2.92		-6.27		-0.84
9077	22.47		-50.36		24.00		-100.17		6.81		-8.99		-4.47
9078	32.04		79.88		-80.09		-78.78		3.11		-7.04		8.19
9079	35.26		-87.59		-84.28		2.17		3.19		7.94		-0.34
9080	99.36		-39.23		-36.57		75.45		-8.12		-3.35		-3.56
9081	67.92		94.45		-70.66		88.79		-9.79		-4.10		3.35
9082	72.50		6.90		12.44		-97.94		-4.23		-8.80		2.89
9083	41.10		76.94		52.19		-14.05		4.68		-5.36		-0.19
9084	10.01		21.99		-88.21		-45.14		-6.28		2.83		-0.37
9085	19.36		77.76		19.14		-55.64		-6.38		-8.69		0.72
9086	77.46		-28.69		-72.30		23.54		-0.50		5.87		7.84
9087	21.73		-81.47		-66.61		59.56		-1.42		0.59		8.81
9088	14.32		-74.51		-76.94		-36.65		-5.29		4.74		9.10
9089	95.00		16.77		-22.41		8.61		8.39		2.39		7.41
9090	50.42		-61.12		62.65		-73.11		9.63		-0.29		-1.81
9091	99.88		-55.70		89.02		51.26		7.95		-8.87		-8.83
9092	9.09		-66.68		96.43		14.65		-6.76		4.88		-9.07
9093	22.65		94.64		-8.72		59.35		-1.17		2.45		6.72
9094	36.38		-77.00		-84.38		48.45		7.00		-9.54		6.23
9095	71.26		8.55		64.60		52.93		-4.29		9.52		5.55
9096	80.44		-78.34		42.39		32.58		1.93		9.82		9.93
9097	75.54		-5.98		-47.76		-57.42		6.71		5.73		7.42
9098	88.02		-21.41		49.15		-73.34		-2.11		-9.09		0.05
9099	3.40		62.40		92.72		82.82		-8.21		-4.52		9.69
9100	35.13		64.65		30.92		-62.59		-5.14		4.87		4.14
9101	71.96		89.77		85.43		-67.18		4.67		3.17		3.41
9102	25.77		86.82		16.11		79.69		8.29		-9.53		1.14
9103	13.11		6.62		38.61		-60.19		3.64		-0.31		-5.72
9104	53.94		89.88		60.71		-10.28		-8.73		-9.69		-8.92
9105	39.80		-93.21		-36.11		-34.32		-9.78		9.34		8.38
9106	74.91		88.91		-69.15		-44.85		5.24		5.48		-0.78
9107	30.53		48.70		-48.50		24.10		0.61		-7.85		0.78
9108	98.38		-10.22		-73.35		-19.68		8.37		-6.01		3.54
9109	23.43		72.43		68.82		-57.00		-7.10		-6.59		-2.20
9110	59.37		58.04		87.75		52.72		5.06		1.99		-6.00
9111	74.96		-27.46		-76.28		7.51		5.69		-0.61		0.89
9112	58.23		25.20		-78.13		-61.30		3.02		3.00		3.25
9113	59.04		35.85		-8.57		-53.46		-9.01		-7.85		-3.57
9114	17.31		-20.86		63.13		61.88		-5.48		-4.52		-2.83
9115	66.22		-37.13		75.24		25.04		-9.54		8.13		2.80
9116	95.78		54.66		-74.16		-13.12		-2.79		-6.25		-1.33
9117	18.80		-43.11		-61.05		-59.38		5.03		3.81		2.14
9118	92.49		1.15		41.24		69.34		1.82		-0.57		-8.67
9119	76.17		-44.20		-27.90		86.88		-9.35		-9.39		4.26
9120	2.34		5.01		-94.43		-12.14		-2.48		7.08		9.54
9121	3.75		-19.76		-99.33		-53.02		-4.78		-4.16		-1.12
9122	3.40		86.43		-77.26		54.88		-0.01		6.87		-5.09
9123	9.35		-60.89		42.27		88.97		3.84		1.29		6.60
9124	48.54		29.16		94.59		21.02		-8.35		1.25		4.58
9125	18.32		76.39		0.35		-92.37		-2.42		5.33		6.23
9126	8.97		68.49		-25.33		-62.29		-3.42		5.33		1.69
9127	3.64		24.47		20.54		-56.14		7.58		7.24		-6.87
9128	34.77		-55.93		66.02		80.14		7.79		1.96		-3.22
9129	15.81		-17.70		6.96		-71.72		-2.30		6.00		7.10
9130	28.15		-21.62		-13.17		-66.09		-7.48		5.64		-4.78
9131	54.45		-36.41		9.03		-66.38		2.32		0.95		-1.84
9132	77.41		20.58		-57.36		10.58		-4.86		-2.98		6.52
