Read 3000 bodies from file dataset/bodies_3000.csv
Using 5 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
1315	32.46		-83.25		-3.20		-3.60		5.97		3.13		-9.33
1316	22.61		-20.91		40.84		-60.77		8.08		8.74		-4.96
1317	61.71		2.76		-23.49		-44.13		1.25		-8.25		9.45
1318	96.16		76.38		-87.14		100.58		-9.45		9.45		3.34
1319	88.48		-97.47		55.59		96.28		8.60		3.91		-1.07
1320	73.69		-41.52		53.03		-26.57		3.54		-1.34		8.80
1321	19.12		20.86		62.62		-77.97		-4.08		-2.50		2.65
1322	95.74		-5.44		62.96		65.06		3.71		-9.61		3.74
1323	62.49		-0.67		-55.89		79.99		2.82		-5.28		3.97
1324	97.61		-8.62		-75.44		95.24		-4.74		6.88		4.28
1325	50.09		36.24		40.37		-41.40		0.68		-4.42		-3.64
1326	93.06		48.42		16.80		-68.38		3.47		5.88		-4.20
1327	92.84		-19.58		23.02		80.77		7.51		1.61		-5.40
1328	29.95		-60.93		94.42		80.33		0.83		-6.61		-8.01
1329	41.08		3.17		-42.37		47.37		7.17		-7.72		6.46
1330	72.25		-44.55		53.68		2.80		-2.14		-3.38		9.33
1331	25.41		35.49		63.30		33.93		3.04		-1.32		1.75
1332	34.35		93.43		72.67		-38.23		-6.99		-7.34		5.25
1333	65.16		2.10		72.22		-9.15		7.65		7.52		5.48
1334	74.18		-13.12		-52.61		-86.87		0.34		2.61		3.25
1335	9.08		-56.93		43.03		-23.89		6.47		6.98		-6.24
1336	3.77		51.32		-72.32		32.43		4.08		-1.88		-3.26
1337	61.21		30.46		38.47		81.02		-0.34		-8.71		9.30
1338	86.78		-34.93		-15.11		-8.93		3.50		-7.78		-7.85
1339	78.56		-17.20		-61.23		-3.30		3.82		-8.66		-7.75
1340	16.96		-94.97		-49.24		67.29		1.28		-1.30		1.83
1341	77.49		41.48		-38.66		-13.25		-8.17		6.72		1.96
1342	88.22		28.45		-81.33		44.79		-1.44		2.53		0.75
1343	73.51		-15.82		4.61		69.65		6.00		6.46		-8.37
1344	96.31		4.82		7.60		92.57		2.79		0.80		-7.30
1345	77.96		43.00		-88.77		-23.18		7.76		1.90		-0.96
1346	9.72		-85.03		-22.05		18.34		-4.23		-2.27		-3.47
1347	5.99		-47.80		98.08		47.97		1.45		-7.17		3.11
1348	5.61		-67.07		89.74		-38.00		1.97		-1.02		1.83
1349	94.52		23.66		-51.98		-63.49		7.72		-3.01		-1.61
1350	9.19		80.11		-34.09		2.57		-5.22		8.43		7.76
1351	16.58		89.66		33.00		-20.24		3.64		3.37		-3.63
1352	40.82		-13.72		82.35		46.20		3.78		7.36		6.25
1353	45.67		-15.61		86.90		-73.31		-6.99		5.38		0.75
1354	22.11		13.70		97.13		36.84		8.15		-9.02		-5.95
1355	5.37		-68.61		-55.59		14.90		2.68		3.72		-7.40
1356	2.84		-12.88		-30.35		-17.79		0.66		-5.55		-8.02
1357	67.68		97.79		65.92		51.03		-5.12		-1.53		7.92
1358	62.10		-43.22		1.27		-53.15		2.22		5.43		4.34
1359	55.41		-18.31		45.25		88.37		7.20		-8.73		-5.92
1360	12.69		-70.58		56.63		-45.14		9.03		1.94		-8.25
1361	79.11		8.00		1.55		99.91		-0.38		1.32		2.32
1362	79.67		20.18		-6.05		-79.99		5.23		0.75		-7.10
1363	54.13		97.85		0.42		-17.41		6.44		4.10		-2.79
1364	93.61		69.35		71.46		-56.42		-2.90		-6.19		9.47
1365	14.58		11.50		-22.80		-25.48		7.01		-7.26		-9.61
1366	29.89		-71.74		-66.06		-50.37		3.91		-2.65		-4.03
1367	61.18		73.13		-19.94		88.42		-7.95		-8.98		-2.96
1368	24.66		-41.60		-87.88		72.28		1.90		-3.11		7.28
1369	40.52		53.69		-57.84		93.48		-9.52		-9.34		2.32
1370	8.78		98.95		69.05		75.82		-2.14		-1.57		5.11
1371	48.66		-28.28		7.12		1.67		-6.85		3.40		-8.18
1372	85.47		-59.60		59.08		-80.16		-5.39		-4.57		7.79
1373	60.58		-21.52		-86.10		-16.64		-2.13		-9.66		4.35
1374	82.75		-33.80		26.87		-57.36		2.21		-9.85		-4.44
1375	72.76		54.08		75.74		56.68		5.07		4.70		-3.54
1376	38.25		-10.58		-42.08		58.44		4.72		7.41		-4.00
1377	77.73		-28.82		60.77		15.24		-1.53		-8.66		4.55
1378	67.77		81.44		-53.73		51.75		7.60		6.50		-5.01
1379	17.17		-76.03		81.26		90.03		2.67		-1.70		4.87
1380	52.92		-85.44		19.83		-3.59		3.14		-7.29		8.99
1381	90.14		-23.42		-85.02		101.16		-1.91		-6.81		8.45
1382	37.73		58.80		78.64		88.27		-3.64		8.07		-4.66
1383	4.17		-56.52		-98.89		84.58		9.23		-3.88		-2.59
1384	31.82		-32.67		-7.00		17.19		-7.37		-0.60		3.84
1385	46.72		2.10		-100.55		65.01		6.01		-4.92		4.01
1386	27.52		56.45		-13.85		66.41		0.55		-5.08		7.72
1387	6.47		92.03		96.35		90.72		-9.06		9.82		-7.01
1388	36.51		98.94		-33.86		-1.84		6.18		-6.35		8.36
1389	77.64		-17.63		-97.31		-46.38		9.22		-5.30		-8.55
1390	47.17		19.44		25.93		-34.97		-0.61		-9.34		-3.38
1391	83.59		26.70		28.62		-78.75		7.90		9.42		9.13
1392	37.99		-60.99		-7.33		29.93		-7.39		-3.37		5.96
1393	67.81		32.81		-51.22		-85.54		8.91		-3.04		9.33
1394	8.56		83.84		-21.68		79.69		-6.84		-2.54		6.80
1395	9.37		-30.67		71.58		-44.75		-4.69		-1.91		-3.93
1396	72.44		72.39		62.82		-65.83		3.68		6.35		-8.32
1397	3.07		-11.82		-11.32		12.21		1.36		3.32		-7.38
1398	87.84		-56.44		-7.65		30.90		-0.87		-2.62		6.85
1399	37.67		85.45		-29.48		33.02		-9.60		0.64		0.21
1400	48.23		6.64		-92.59		-25.86		-7.45		5.97		-2.34
1401	77.05		-94.70		-35.27		-14.46		3.63		4.13		8.87
1402	15.99		-88.84		-98.21		66.15		1.55		-2.73		8.13
1403	14.90		42.16		64.14		45.88		3.15		6.84		0.30
1404	88.72		94.86		61.69		-89.70		4.96		-6.43		-6.17
1405	36.20		-61.36		8.43		46.85		-5.35		-6.96		-7.30
1406	29.25		-15.23		72.34		63.38		-0.53		-2.14		-7.93
1407	6.50		24.47		55.07		-22.58		5.09		-4.11		4.05
1408	86.14		82.48		78.39		-17.52		-5.35		2.18		1.31
1409	42.54		50.12		55.15		22.61		-4.93		7.14		3.25
1410	13.45		23.25		-12.14		-100.19		3.24		4.61		-5.94
1411	43.70		-29.78		59.78		28.47		0.22		-4.86		-7.76
1412	61.62		-75.17		-58.83		27.65		8.71		1.44		0.58
1413	84.49		0.04		71.70		-3.45		-4.83		3.75		-5.72
1414	27.79		-22.77		-84.96		-27.81		8.31		-4.07		1.06
1415	38.51		-10.95		-62.71		59.52		0.13		7.43		-4.57
1416	54.13		12.36		-97.24		24.63		8.22		7.12		-7.60
1417	7.58		-99.68		-40.04		9.78		-7.74		9.64		2.89
1418	56.48		84.02		50.18		40.92		1.19		1.07		9.23
1419	46.33		-29.29		94.20		-81.94		-3.79		-2.87		9.27
1420	85.37		-14.65		1.27		27.45		3.82		-2.24		-7.76
1421	78.23		84.68		66.14		90.39		6.68		-4.67		7.96
1422	7.42		85.90		-23.76		84.58		0.60		2.81		-5.74
1423	34.24		-5.55		-4.11		43.58		4.59		9.20		0.29
1424	47.90		29.85		27.69		75.85		5.73		8.16		-1.68
1425	14.41		-37.40		36.74		-6.96		-4.95		-1.74		4.39
1426	2.23		37.61		54.65		-94.61		-9.66		-8.48		9.53
1427	25.65		-87.66		-97.65		-31.90		7.34		-6.38		3.09
1428	47.41		-36.39		-47.64		-73.38		2.89		3.68		-3.83
1429	58.43		28.13		-80.26		-84.53		-4.14		3.26		5.44
1430	91.15		-77.95		56.78		36.27		6.76		-9.96		9.81
1431	31.43		81.58		-19.31		32.36		-8.08		-6.22		-3.58
1432	77.18		21.64		-46.77		-5.46		6.52		-8.89		-8.86
1433	66.61		-8.07		43.85		-12.48		-7.88		-4.11		4.69
1434	32.69		54.23		69.46		54.52		-8.77		1.41		8.07
1435	77.89		-37.01		-66.08		63.27		-8.77		1.15		0.57
1436	55.18		98.13		-41.07		-64.13		-5.48		9.50		9.62
1437	7.74		-30.33		-12.40		36.31		9.86		-7.81		-9.19
1438	11.33		-84.64		-51.32		43.20		3.55		0.28		2.87
1439	11.08		34.14		-7.97		76.58		7.67		-7.24		-7.42
1440	37.21		-59.66		89.57		-46.09		-5.00		7.91		-7.13
1441	81.82		-36.52		-90.71		22.16		4.32		4.61		6.51
1442	22.96		-72.39		94.33		3.01		-7.06		1.85		0.44
1443	32.52		44.82		-11.94		-98.36		2.54		-0.94		6.29
1444	72.04		-50.79		-90.59		-50.58		0.72		7.25		-1.80
1445	99.47		79.87		-16.72		48.76		-9.67		4.35		6.60
1446	52.77		9.92		-9.68		-13.62		-7.18		9.39		6.74
1447	5.87		-13.26		-5.17		23.15		-1.00		0.88		4.22
1448	14.08		-88.23		45.93		-92.56		5.39		-8.33		-4.57
1449	64.97		79.24		-91.91		37.66		-7.93		-9.72		0.08
1450	73.23		-49.03		35.89		-55.28		1.31		0.25		-4.89
1451	14.46		-77.82		9.69		58.24		4.54		-9.39		1.81
1452	55.73		-41.87		94.95		43.66		-1.78		3.39		6.34
1453	62.92		15.11		-75.03		-11.51		-2.10		9.90		9.07
1454	22.08		-88.72		17.91		88.27		3.54		3.16		9.42
1455	87.42		19.49		67.38		40.65		-6.30		-5.42		-0.75
1456	77.10		53.86		-59.14		-56.11		-5.79		-1.37		-8.04
1457	27.78		-32.87		77.88		81.32		8.97		2.85		-4.74
1458	43.99		45.28		22.18		37.62		-8.81		-2.74		5.58
1459	73.31		17.07		41.80		-17.66		1.95		8.48		-6.81
1460	84.47		98.52		-93.75		-15.35		-6.35		8.33		-3.98
1461	38.01		-67.52		-73.71		39.11		-7.29		4.63		0.58
1462	85.53		-26.13		2.86		-47.42		-7.08		0.77		-8.56
1463	73.56		51.95		93.29		56.28		1.77		3.80		-4.71
1464	77.01		-53.49		76.78		18.27		-0.03		-0.93		0.12
1465	10.30		25.29		-19.92		83.79		9.67		3.01		1.75
1466	77.85		16.71		26.15		-21.85		2.16		0.87		-6.38
1467	54.05		-16.12		52.23		-90.91		-1.20		-1.73		2.34
1468	70.53		57.98		-58.88		-97.61		7.63		1.22		-7.69
1469	10.14		-15.58		72.41		-52.82		0.08		3.47		4.71
1470	6.39		-67.15		66.82		-21.33		5.23		8.58		-6.05
1471	3.53		2.44		17.94		-25.65		0.95		-3.45		-2.21
1472	99.54		-52.83		-66.55		-95.08		-7.94		9.98		3.59
1473	6.56		53.90		-39.53		59.83		-5.91		3.66		-9.17
1474	55.05		24.58		58.77		29.10		6.06		-8.42		-2.69
1475	50.45		-22.82		2.74		49.24		1.41		3.52		8.06
1476	38.26		-68.51		81.89		79.25		9.70		3.79		7.61
1477	59.84		-94.71		-86.79		-73.72		-1.83		0.41		3.21
1478	89.65		-63.45		-88.54		92.54		-3.75		9.28		8.36
1479	75.52		44.17		27.96		-73.44		8.78		-7.81		-2.94
1480	86.33		-32.38		37.31		-3.67		1.32		7.33		8.00
1481	69.37		-42.04		63.40		11.11		7.82		0.69		2.14
1482	26.55		7.10		-57.03		86.47		-3.74		1.11		9.41
1483	39.46		-8.38		-16.65		-44.53		4.37		8.83		-3.18
1484	47.02		-67.25		-30.22		-53.63		3.11		1.20		-1.08
1485	20.19		-30.69		-2.72		42.78		4.94		4.20		4.40
1486	21.31		-18.42		0.42		-81.67		-7.50		-4.25		-4.84
1487	15.22		8.34		36.75		-21.05		-3.64		1.74		3.19
1488	6.43		41.59		-82.69		-92.83		-2.85		0.73		-9.59
1489	75.21		-2.54		76.31		92.77		0.90		8.18		-5.30
1490	46.14		-87.77		-14.14		-80.92		5.90		4.47		-8.62
1491	28.62		13.86		74.35		4.50		-2.95		-9.86		-6.22
1492	4.33		42.54		-86.83		61.43		-5.27		5.29		-1.17
1493	62.68		6.44		-89.89		-91.40		1.28		7.47		3.31
1494	41.77		49.49		-58.66		-52.03		-1.94		-9.78		1.40
1495	87.68		21.51		60.16		-80.99		-5.68		2.04		7.47
1496	53.08		-52.39		80.57		39.31		-6.05		-7.54		0.27
1497	37.73		68.75		92.91		87.96		-2.73		-8.45		3.21
1498	58.64		64.06		4.39		-2.71		-0.62		9.85		-4.26
1499	58.29		93.80		-91.56		48.79		8.73		1.59		0.82
1500	75.77		56.75		53.81		-77.69		-5.75		-6.10		-1.29
1501	98.53		80.41		-55.51		9.76		-8.48		5.71		-3.85
1502	72.70		60.52		25.24		-30.56		6.59		-2.28		4.98
1503	53.50		38.08		0.55		94.06		8.38		-7.02		1.06
1504	40.17		42.45		-93.77		14.69		-0.05		3.33		-3.37
1505	19.02		-94.10		-60.67		-48.04		5.71		-2.04		-4.52
1506	27.02		19.60		0.42		-97.75		-7.04		8.27		8.96
1507	40.62		-50.01		41.97		3.12		0.27		6.91		3.29
1508	67.56		80.78		-92.20		4.04		-7.21		0.15		3.01
1509	74.44		-88.31		5.49		-15.72		4.08		-2.02		7.50
1510	36.87		-32.03		51.04		72.87		-7.61		-4.99		0.28
1511	89.95		-73.52		-55.39		81.07		9.66		-4.59		2.30
1512	32.67		10.58		92.25		37.50		-8.06		2.71		8.83
1513	80.41		-94.57		-70.46		46.53		-5.85		3.15		-5.54
1514	37.01		42.78		76.07		75.12		-7.33		-3.06		9.42
1515	4.14		70.91		-98.51		93.24		-7.00		4.20		-0.85
1516	58.85		-35.79		-9.28		40.37		2.71		8.55		-0.62
1517	1.65		42.02		-8.87		56.88		-6.64		4.64		8.97
1518	14.91		43.29		37.20		10.93		-3.08		0.05		7.01
1519	29.83		1.37		-87.51		73.08		2.27		6.80		-0.96
1520	59.59		-94.21		-66.49		21.37		-3.84		-3.45		-6.47
1521	73.89		10.70		-86.40		-76.74		8.71		9.46		-4.48
1522	4.66		95.79		28.54		68.10		-9.84		6.04		3.67
1523	71.18		86.45		76.03		-86.75		8.66		-0.86		-7.15
1524	1.22		-27.74		41.87		24.57		2.59		3.43		-0.00
1525	43.57		-14.07		-57.17		7.10		1.34		0.91		8.78
1526	3.77		37.06		-78.56		-34.54		-1.75		8.29		8.86
1527	44.21		-75.83		-51.34		51.82		-6.35		-8.64		5.49
1528	24.03		-55.40		94.50		-13.15		-6.99		-2.36		-0.93
1529	76.55		5.84		-13.85		55.95		-9.61		-1.02		6.78
1530	69.55		54.01		10.87		55.83		7.51		-0.09		-0.26
1531	40.26		-25.32		16.49		29.90		0.98		5.59		-8.13
1532	44.16		39.90		-52.68		-43.27		-8.06		-4.08		7.62
1533	81.89		-2.80		-47.21		9.03		-1.00		8.75		-6.08
1534	20.32		-69.63		25.25		96.35		8.23		9.79		-9.75
1535	57.54		50.74		-43.16		-74.72		-1.32		8.86		5.85
1536	96.63		32.39		93.89		-38.19		7.81		4.33		6.05
1537	67.56		-1.81		-79.19		-64.80		-4.64		-9.52		-8.13
1538	7.71		-68.92		-30.30		-80.93		9.71		1.05		4.02
1539	62.07		-12.46		-69.82		-0.53		6.23		1.10		-9.62
1540	84.59		-83.86		-101.71		36.49		-3.22		-9.38		6.44
1541	91.45		-89.39		62.43		-31.07		-4.18		-1.47		-2.69
1542	63.90		-82.78		-24.53		-69.18		6.44		-0.13		-8.70
1543	81.45		-73.35		79.16		9.74		-2.21		3.44		7.61
1544	26.48		51.45		72.00		-93.93		-9.80		-6.02		3.89
1545	85.19		-39.64		-67.13		-56.29		6.59		-1.45		4.62
1546	95.27		23.79		60.20		91.32		7.82		-8.78		-1.12
1547	2.34		-6.62		-20.23		51.15		-8.46		2.11		2.56
1548	42.42		72.58		69.82		62.14		8.77		-4.30		5.31
1549	11.10		8.22		57.87		-13.06		-5.28		-7.00		-9.14
1550	70.94		18.81		-31.22		-24.32		6.53		-8.08		-1.06
1551	44.46		-92.03		-18.00		89.10		7.01		8.32		-6.66
1552	35.08		78.95		-42.99		-98.13		9.95		-0.25		-8.80
1553	31.94		-11.79		-59.10		44.91		5.93		-3.06		-3.54
1554	35.68		5.93		73.53		-18.20		0.62		-1.17		-9.55
1555	21.90		13.14		-5.64		-18.51		5.00		5.53		6.53
1556	2.32		-5.77		-73.97		29.91		6.86		-5.59		3.98
1557	26.20		-21.01		-21.45		-33.53		1.83		5.30		-6.38
1558	27.19		10.70		6.37		12.33		6.68		0.66		-6.22
1559	50.93		36.57		58.78		75.00		0.45		-3.98		-4.57
1560	11.28		92.37		-35.02		94.93		9.96		2.41		7.24
1561	24.62		6.68		86.19		34.41		1.12		-2.52		2.42
1562	32.42		-93.50		12.28		-24.60		-9.18		0.75		-4.80
1563	54.23		72.61		-86.42		14.31		-3.29		8.36		-1.57
1564	61.82		93.45		-4.43		-50.51		-6.50		-5.12		-5.59
1565	22.94		-68.79		-21.93		-58.44		-6.20		-9.26		-3.84
1566	51.15		-26.41		-44.61		15.36		2.59		1.29		-5.64
1567	52.61		-93.41		-1.56		-51.45		-3.46		-7.24		7.17
1568	31.96		-51.95		42.84		73.62		-0.12		1.47		4.90
1569	60.36		-14.39		-23.58		-46.27		-7.17		8.02		9.01
1570	30.79		3.87		-85.53		-45.48		-4.50		-2.95		6.84
1571	39.39		-83.31		-72.04		47.29		-1.22		-2.80		2.12
1572	97.95		71.09		-23.12		42.42		8.34		-3.20		3.06
1573	72.78		61.79		-42.43		53.91		5.85		9.15		-6.50
1574	27.59		-2.99		94.77		-64.79		8.12		6.38		0.17
1575	13.05		-80.76		-28.37		29.54		-5.85		-5.83		2.35
1576	42.67		2.15		-1.47		98.16		8.86		-2.72		5.97
1577	77.02		-7.57		36.16		-56.62		-9.29		-0.42		6.57
1578	30.11		42.06		27.48		-27.67		9.83		8.56		1.62
1579	50.20		-81.74		14.55		-95.23		-8.23		7.64		0.01
1580	63.12		-43.99		-21.62		53.49		6.15		2.90		8.59
1581	21.93		-10.84		47.75		-71.67		4.25		9.36		6.46
1582	7.91		82.55		87.80		73.83		7.17		3.40		-2.40
1583	81.84		76.06		-101.37		92.26		9.33		-7.91		5.01
1584	98.15		-61.25		45.66		-13.38		-5.67		9.13		8.96
1585	27.60		91.53		-29.68		-62.76		7.06		-4.26		5.73
1586	60.66		-90.44		79.17		24.09		2.17		5.94		-5.90
1587	37.04		10.89		-66.59		-13.67		-3.54		8.18		-2.04
1588	97.76		-76.54		-3.52		16.88		-1.36		1.81		4.70
1589	86.54		-57.52		13.68		82.25		4.77		6.29		1.99
1590	66.85		99.87		54.32		11.29		-0.54		-8.46		9.39
1591	63.12		38.46		-95.92		-95.77		8.24		-5.87		3.47
1592	17.23		-53.24		95.42		4.84		-5.22		-7.19		-3.29
1593	38.49		-93.70		-30.97		-96.95		-6.33		-6.53		6.62
1594	32.04		80.77		89.66		-27.46		3.10		-0.09		-6.52
1595	32.91		-81.55		-66.11		-24.37		7.24		-9.39		-8.12
1596	81.47		72.78		39.26		-87.03		0.80		-3.64		-8.83
1597	20.11		13.02		-5.10		-80.14		1.20		5.90		-1.62
1598	75.52		64.33		-76.47		50.25		-7.13		8.26		-8.84
1599	52.24		-9.37		-86.30		60.60		-8.83		6.64		9.96
1600	45.27		23.06		-68.87		-45.72		2.51		-1.51		-8.45
1601	7.55		45.86		53.37		-39.26		-9.76		7.73		-7.14
1602	32.80		84.69		91.62		-24.61		-3.49		-9.70		4.23
1603	42.64		-5.40		-22.65		3.21		-4.68		1.30		-5.28
1604	22.67		-36.09		50.58		51.83		-3.81		6.01		6.40
1605	47.42		67.17		-85.68		74.15		-4.87		-3.69		6.05
1606	37.22		48.55		-2.21		-84.01		5.64		-3.98		-0.80
1607	96.07		-83.71		-3.39		-81.89		6.37		-5.52		-9.74
1608	84.14		-67.21		7.20		-2.24		9.51		-3.53		0.82
1609	55.78		55.95		-69.84		-0.04		-9.10		-5.84		5.34
1610	64.27		-4.19		37.11		55.48		-5.90		4.99		-1.26
1611	80.55		23.94		-44.01		-11.24		9.66		-4.04		2.53
1612	60.00		5.65		46.00		-68.22		-2.41		8.17		-5.59
1613	2.74		68.30		-19.54		-71.78		-4.97		-8.80		-7.90
1614	76.00		53.56		-89.63		-46.85		-6.11		6.09		-1.02
1615	42.53		23.78		-72.72		53.22		-7.59		-6.18		6.81
1616	43.53		21.62		23.70		-5.94		9.13		1.58		4.66
1617	37.64		55.60		73.25		-95.46		0.51		-1.11		8.17
1618	61.94		-25.20		0.57		18.63		-9.46		-1.91		9.75
1619	52.42		-36.00		63.89		-39.91		-0.43		-3.37		5.78
1620	95.95		-66.85		86.38		-47.29		-0.70		-2.45		4.23
1621	76.86		27.07		10.37		-24.08		-5.09		8.68		1.57
1622	50.84		65.70		-99.19		46.23		-7.48		-8.66		5.14
1623	44.95		-61.88		-48.03		-11.03		3.52		-5.97		-4.18
1624	73.81		-55.75		86.83		-47.13		-2.05		-3.04		-4.66
1625	69.66		33.17		87.21		-43.62		8.81		1.10		2.22
1626	58.57		-37.28		79.90		-68.04		-2.04		9.47		4.06
1627	92.56		94.82		-100.39		-13.57		1.67		-2.35		-6.57
1628	81.32		52.22		78.54		-13.10		2.77		3.03		8.26
1629	20.05		97.53		96.56		57.85		1.93		-3.25		-3.70
1630	69.28		-60.98		19.44		85.58		9.61		-7.40		-8.88
1631	10.36		-30.20		49.76		16.52		-1.15		-3.67		8.88
1632	54.30		-44.37		-19.81		-40.88		-5.45		-4.55		9.95
1633	74.67		-14.87		35.37		14.34		3.04		7.83		9.68
1634	7.27		98.33		44.38		-45.65		2.84		-0.92		-5.49
1635	32.97		59.34		77.07		-36.50		-4.26		-6.55		-6.13
1636	40.50		26.79		45.72		26.04		-4.44		-0.74		1.26
1637	64.15		-80.51		99.47		-9.35		-0.83		8.28		8.19
1638	60.69		87.44		-22.63		99.72		8.63		-0.26		-0.26
1639	10.36		43.01		-77.72		-16.21		2.48		-8.59		3.85
1640	34.11		-77.06		-35.91		-86.72		-4.78		-5.41		1.36
1641	16.48		-36.45		-53.04		-64.31		-5.63		-9.66		-1.81
1642	92.57		-29.06		-25.20		-97.70		0.79		8.49		2.38
1643	93.51		100.19		9.83		35.78		7.49		2.13		-1.23
1644	41.62		94.74		-5.94		76.41		-6.06		1.39		-7.01
1645	6.91		35.92		-87.17		-20.83		-5.63		-6.89		-8.20
1646	70.42		-45.85		86.31		83.25		-8.16		-6.16		-0.96
1647	27.80		99.74		60.97		48.30		1.27		-4.94		-6.86
1648	94.00		-66.86		76.39		-21.12		9.24		-1.90		5.21
1649	59.75		2.70		32.22		-46.28		-3.91		5.99		-6.84
1650	61.56		-43.14		-45.24		-83.32		-2.49		-8.70		-6.44
1651	7.47		-53.92		-87.83		62.75		-8.87		-6.29		-3.99
1652	30.90		44.21		-36.99		-12.90		6.00		-2.27		-2.35
1653	69.49		96.57		-20.61		-84.10		-7.89		-1.49		-6.69
1654	56.24		-43.35		32.32		74.34		-2.95		-0.35		8.79
1655	93.30		80.97		-96.14		-25.39		4.01		2.36		5.64
1656	30.13		-66.50		101.09		-96.90		-9.39		5.73		3.42
1657	2.94		98.64		35.73		-11.13		2.04		-0.38		-7.46
1658	71.58		-80.63		3.09		17.08		8.34		-7.28		0.17
1659	38.56		81.03		-71.26		18.98		-7.54		-3.76		-7.95
1660	61.57		-84.12		-25.79		5.69		4.53		-5.54		9.40
1661	87.15		-80.91		-23.81		46.87		-2.32		3.72		3.48
1662	78.07		55.65		61.13		37.99		-7.97		-5.14		7.19
1663	60.34		-89.48		-23.00		-16.63		-6.69		2.33		9.95
1664	14.84		-72.90		31.73		-79.43		6.18		2.20		-3.60
1665	43.76		46.30		92.99		-92.48		5.70		-6.77		-1.58
1666	82.62		96.39		-34.98		64.64		5.89		9.38		6.82
1667	37.59		-84.88		-97.21		12.84		9.07		-5.32		-9.28
1668	84.76		4.71		-92.11		32.16		9.79		5.31		-9.38
1669	30.92		-72.06		-25.03		7.47		5.35		8.21		-2.44
1670	53.33		62.19		-80.16		6.05		-7.58		1.72		1.93
1671	68.03		-0.87		29.46		-83.14		-8.01		6.03		-8.78
1672	59.22		9.13		-8.66		-82.04		4.35		6.58		4.43
1673	28.99		30.40		-68.23		22.04		-9.35		3.54		-7.01
1674	47.49		-101.30		-62.03		12.90		-7.08		0.88		9.51
1675	22.29		78.15		-83.29		-33.84		0.72		2.72		-8.96
1676	40.88		61.83		9.62		-42.97		5.70		1.50		2.45
1677	45.26		75.08		49.90		55.01		4.49		-9.55		-5.83
1678	93.18		72.74		18.52		-78.62		3.32		0.63		-7.17
1679	93.75		70.66		-47.32		-42.28		1.72		-6.56		4.03
1680	57.32		74.90		35.56		61.72		2.50		-8.96		-0.15
1681	44.68		59.80		-62.29		23.34		6.70		-3.09		-6.39
1682	44.47		42.68		-89.72		13.82		-5.22		-7.96		8.69
1683	91.82		28.04		21.73		11.07		-4.26		9.76		-1.75
1684	38.72		73.13		98.14		-62.92		0.96		-8.42		-5.14
1685	50.83		40.38		-3.44		47.89		6.32		2.60		7.15
1686	20.65		-32.80		-29.69		51.49		-7.35		5.62		-0.86
1687	25.07		47.48		-71.22		-63.11		-3.34		5.94		-9.68
1688	58.52		5.54		59.55		-22.84		-2.02		-0.08		-9.44
1689	15.49		-92.91		89.56		-7.13		-7.63		2.07		5.85
1690	42.93		-8.59		42.75		72.30		-5.57		4.36		5.80
1691	38.90		-76.26		82.17		13.28		7.37		2.96		-7.63
1692	52.34		-36.39		96.99		-100.65		-3.08		7.49		-3.59
1693	71.75		34.89		-58.58		-48.28		9.37		-0.96		-2.52
1694	8.25		-84.04		-19.36		-10.25		1.52		-0.67		2.72
1695	50.51		-53.28		-42.43		14.85		-2.08		-7.19		-7.91
1696	62.21		23.63		-81.84		1.63		1.12		-6.64		-2.04
1697	5.49		76.24		73.95		-64.82		-7.85		-1.28		2.20
1698	21.31		-29.12		88.69		75.10		-0.72		-1.30		1.88
1699	34.82		-37.82		83.11		-71.59		-9.32		-5.73		5.35
1700	9.54		-87.08		64.82		73.74		0.79		9.93		6.79
1701	49.06		56.67		-45.86		14.31		-1.31		-9.24		5.11
1702	95.54		-81.45		-100.68		-58.18		0.47		-3.53		4.44
1703	87.58		-13.93		-37.93		12.35		3.98		-2.20		0.44
1704	95.29		-3.71		44.78		-54.03		-5.96		-3.74		8.77
1705	8.25		56.97		67.80		-96.95		4.87		-0.88		-4.62
1706	59.01		22.00		-59.76		-74.22		-9.19		-0.14		-8.09
1707	60.98		-24.50		-35.60		7.14		-0.69		-9.28		3.02
1708	54.41		-76.01		62.10		-76.55		-6.64		-3.81		-2.45
1709	48.83		-12.25		24.58		-12.42		9.87		9.43		-3.22
1710	6.53		83.79		-34.92		55.82		1.85		-3.49		-6.04
1711	72.40		64.57		-25.82		19.70		1.32		9.29		3.06
1712	72.71		29.12		-88.33		52.00		9.94		-9.26		3.50
1713	82.35		-11.13		-33.04		-81.05		7.53		-6.19		6.23
1714	14.17		-85.95		20.44		32.59		-7.99		5.30		-7.92
1715	22.39		-59.03		11.27		-42.22		3.84		-3.88		4.80
1716	52.05		-92.64		-43.89		33.05		2.18		5.93		-6.46
1717	46.77		-45.00		-6.13		30.46		-8.25		3.60		7.29
1718	46.61		24.24		55.93		-28.78		-0.93		1.02		7.74
1719	30.57		49.26		-16.46		20.98		-5.75		7.77		6.70
1720	8.13		-47.43		-30.06		-23.31		-1.51		-0.64		0.18
1721	79.96		-43.75		-64.16		-27.68		4.16		-7.80		-5.44
1722	76.67		11.88		-57.33		49.00		-6.86		7.94		-6.11
1723	51.20		-4.83		1.80		10.66		-3.24		-1.10		1.57
