Read 2000 bodies from file dataset/bodies_2000.csv
Using 7 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
843	18.54		31.62		-5.40		77.93		-3.81		-1.40		8.45
844	90.08		0.64		-9.47		-44.54		6.51		-0.16		2.14
845	77.05		28.70		57.95		63.05		0.39		1.55		2.54
846	38.17		53.73		-5.38		96.25		-3.90		-6.29		-6.48
847	49.49		-0.41		57.53		-42.13		3.43		6.00		9.80
848	19.57		-94.26		95.21		-81.54		8.65		-1.19		4.62
849	18.95		11.71		-15.56		-23.70		-3.49		-1.98		-0.32
850	28.83		83.00		40.26		44.33		-4.34		4.80		7.13
851	87.41		32.81		46.11		-72.22		-6.94		0.19		0.68
852	8.31		-4.76		-59.43		33.65		-7.96		2.86		5.91
853	51.04		14.76		-72.66		-57.56		-9.56		-5.16		-5.91
854	44.20		-26.91		65.17		32.74		-9.95		5.01		-4.92
855	28.07		-67.70		83.63		60.40		-7.32		-3.93		-5.15
856	73.50		79.66		58.44		59.00		-4.42		-3.55		9.16
857	90.62		-14.43		60.21		44.52		0.78		-2.34		-4.67
858	3.07		24.37		-71.11		-50.82		6.17		7.24		-0.84
859	20.90		-30.67		-33.90		-91.77		-6.46		5.76		-1.41
860	65.79		-30.68		22.54		44.08		3.29		-6.72		-6.63
861	23.21		23.68		91.35		62.92		-8.77		2.34		2.21
862	32.34		-21.40		92.40		13.34		-3.06		-4.26		-0.84
863	69.40		-21.69		91.11		97.58		3.07		-2.93		-1.88
864	16.03		15.34		-18.53		45.65		6.19		-4.86		-1.30
865	60.61		-3.45		53.27		89.91		1.07		0.08		-1.21
866	45.30		31.08		79.19		79.91		3.56		6.46		0.66
867	70.15		86.20		-29.20		-94.62		0.75		-2.83		4.96
868	53.89		-92.77		-38.36		-38.36		-5.45		3.81		4.14
869	92.78		-21.21		33.79		31.80		5.95		5.37		4.57
870	70.95		-2.68		-24.15		-88.67		-5.24		7.06		7.08
871	7.74		-1.01		-25.88		-63.58		-9.28		-1.08		-2.86
872	23.48		-16.48		-30.65		91.13		-1.32		0.06		4.16
873	38.45		-23.05		-78.00		-30.93		1.26		1.57		9.02
874	7.62		30.03		-39.32		16.46		1.31		4.73		-2.70
875	79.66		-58.12		-49.34		50.02		0.75		-5.32		0.01
876	33.52		-9.76		-0.92		62.08		-2.30		7.83		4.25
877	99.17		72.86		-85.44		77.70		-1.67		9.10		-3.56
878	12.90		-90.91		-67.98		-31.47		2.25		7.00		6.57
879	50.17		78.77		9.71		-42.82		6.90		3.94		-4.33
880	21.61		23.99		51.47		36.96		7.43		-4.58		5.12
881	1.64		-56.68		23.98		-19.52		8.66		1.11		-3.08
882	81.59		-5.82		63.51		72.97		-9.77		4.20		-7.58
883	34.84		69.34		-4.43		-20.28		-0.39		-8.15		9.77
884	27.91		21.93		-51.34		-82.42		-0.10		-4.29		0.43
885	91.90		12.57		-82.10		-73.30		-2.98		-3.66		5.62
886	90.37		-88.55		87.13		-42.52		0.56		-8.08		-3.44
887	37.68		52.96		64.64		-96.90		-9.10		-8.03		0.32
888	93.53		68.86		74.09		49.58		3.15		8.04		2.09
889	56.35		24.52		-20.37		-11.55		-4.07		6.83		-0.99
890	88.04		-77.61		-71.47		36.38		8.25		-8.15		4.49
891	29.25		59.53		66.16		18.88		3.48		6.56		2.00
892	97.08		65.21		92.37		-13.47		-4.87		-0.53		9.10
893	32.24		-16.00		-36.34		27.38		-5.70		7.57		2.60
894	75.57		16.41		15.43		-24.88		-3.25		9.94		-8.51
895	89.00		25.21		11.47		-96.04		8.91		4.95		-2.79
896	21.20		77.93		69.34		41.48		4.13		9.13		-5.97
897	3.49		2.04		-30.29		-69.67		-1.42		-3.00		-3.77
898	59.44		98.61		-10.45		71.49		-5.49		-8.92		-8.91
899	26.05		88.84		33.84		-66.34		3.28		2.98		-2.87
900	48.10		-63.89		0.58		-57.51		-2.40		-9.32		2.60
901	75.65		-99.57		-50.98		51.87		-7.26		-7.82		8.84
902	68.92		7.89		87.19		-83.44		-2.09		-7.02		-6.43
903	54.13		-32.83		68.21		19.00		-8.64		-9.06		-7.87
904	31.90		-67.90		-48.26		-80.60		-9.90		-5.85		1.24
905	90.64		-10.63		12.47		-18.13		-1.44		5.80		2.87
906	49.17		92.02		-56.68		32.97		-1.61		0.16		0.35
907	59.05		-5.36		-89.31		10.17		-4.58		9.75		-5.02
908	22.52		53.72		-48.74		29.58		-7.54		0.38		2.99
909	85.71		48.06		48.94		52.51		-9.06		-3.66		-3.70
910	44.16		-9.58		36.08		-36.22		8.00		-2.66		5.26
911	4.58		28.73		-30.36		20.29		-1.62		-0.37		6.98
912	70.59		88.88		55.07		54.01		9.56		-8.85		9.15
913	43.07		-90.65		56.01		-10.07		5.76		1.10		-8.00
914	89.01		-41.10		-23.31		-49.60		1.32		6.46		7.40
915	36.52		-16.93		28.96		8.98		1.60		7.02		-8.20
916	39.78		-54.77		-90.92		-83.42		-3.35		8.69		-1.16
917	80.40		93.63		-24.76		-101.33		-4.37		-2.19		-6.61
918	38.70		40.35		33.00		34.85		9.59		4.87		6.80
919	38.94		-88.39		-84.54		44.86		-6.43		-7.26		-2.62
920	48.01		56.83		-30.18		-47.48		-2.15		-3.39		-4.21
921	61.54		-84.77		-46.99		-80.76		9.03		5.87		9.41
922	78.89		57.34		-51.77		-43.53		-0.71		-1.24		2.60
923	47.29		18.21		71.10		-30.44		-5.99		-8.38		8.83
924	65.46		88.17		-28.79		-52.20		-8.04		-6.40		6.24
925	91.92		61.61		52.13		8.83		2.39		2.43		-5.57
926	7.42		6.76		53.43		51.14		-4.00		1.66		3.00
927	24.47		-45.23		-27.64		11.42		8.56		7.66		2.07
928	95.15		20.45		-63.74		1.03		4.06		6.84		-8.26
929	75.73		-7.65		83.59		-101.74		-5.01		9.82		-8.50
930	16.60		86.35		68.59		-62.28		6.53		8.58		-4.91
931	5.14		56.79		66.93		-101.74		5.23		-1.80		-8.33
932	98.49		-12.70		-92.85		-70.76		6.50		-9.87		0.51
933	24.72		79.20		63.03		90.35		0.40		0.67		-4.29
934	37.37		-69.61		60.90		-68.70		3.48		9.80		4.90
935	66.44		-21.98		-67.34		75.84		-8.12		-1.81		3.84
936	14.18		-21.38		-15.50		28.67		-9.42		9.33		3.25
937	40.99		46.24		-93.48		77.39		-4.72		4.70		8.39
938	98.84		-96.40		-53.01		-71.42		-4.17		-2.03		4.96
939	43.79		47.33		-50.58		-70.78		-9.68		-0.55		-2.25
940	58.47		69.04		-66.31		14.38		0.48		-7.03		-3.40
941	96.94		99.25		40.02		90.54		8.06		7.06		-5.22
942	93.25		72.25		21.55		-8.91		-9.60		-2.70		6.08
943	49.47		-38.94		-76.26		-61.97		7.64		-5.65		7.87
944	93.75		29.77		78.06		-52.33		-0.73		9.90		-9.23
945	46.99		-54.04		-83.43		-76.84		-9.06		6.13		7.46
946	76.58		16.61		78.81		2.18		1.29		1.72		-3.67
947	67.05		-3.91		40.93		-39.63		-9.61		2.28		-5.13
948	51.95		87.34		-35.74		70.83		7.40		-0.10		-7.21
949	40.90		-78.27		-18.90		79.76		9.98		-7.70		-1.59
950	60.18		-34.73		16.77		-25.93		-3.44		1.23		6.72
951	47.19		-10.46		-8.90		-35.18		-5.12		5.64		-2.70
952	52.12		-12.56		94.24		1.81		3.60		-6.97		-7.03
953	99.51		-23.52		74.14		-63.64		-4.02		8.87		-3.92
954	73.63		99.95		70.74		-28.04		3.90		-3.43		-5.87
955	75.86		-96.69		17.45		-16.05		8.31		-2.52		-7.11
956	62.40		-44.34		23.94		0.33		-5.60		-6.54		3.36
957	88.85		85.24		51.77		8.69		-3.13		-5.61		1.98
958	40.93		-55.10		71.74		-34.78		0.81		2.47		9.09
959	20.80		32.09		-98.82		42.51		-4.75		-0.44		-9.79
960	13.95		83.24		84.92		-5.02		4.11		7.30		-8.35
961	54.92		15.24		99.45		13.78		0.49		2.19		4.10
962	97.60		-6.95		18.35		94.86		-1.36		7.53		-0.30
963	1.12		39.18		-15.57		3.69		9.50		7.79		-9.51
964	45.24		-19.73		-26.44		58.73		-8.11		-3.78		-9.94
965	86.88		-40.23		37.69		23.76		-5.62		1.50		6.70
966	24.00		-29.94		38.83		33.73		-6.25		2.59		8.57
967	21.92		-42.20		-87.06		63.17		-9.43		-5.10		-0.76
968	15.99		84.38		-1.41		-99.83		5.66		-3.93		-2.24
969	57.15		4.37		42.95		26.06		8.23		8.30		5.44
970	90.57		93.04		-7.86		29.29		0.55		0.65		-5.91
971	21.57		-49.23		90.90		-87.73		-1.67		6.95		-0.24
972	24.66		-63.22		-31.49		78.38		-2.94		1.86		2.90
973	92.38		-58.56		77.96		-12.71		3.83		-8.66		4.31
974	57.92		-9.62		-57.63		28.20		-3.68		-5.61		-1.17
975	93.22		90.29		-34.74		63.03		1.04		-0.69		2.99
976	23.34		-50.90		47.34		61.58		4.12		8.32		-0.55
977	74.42		-29.85		43.61		-3.86		4.08		-6.38		-7.38
978	51.70		-39.34		-84.81		61.56		-9.18		2.99		-5.14
979	20.29		-54.66		14.43		85.35		4.11		8.14		5.74
980	72.41		65.30		0.69		-14.36		6.62		-1.71		7.55
981	16.97		1.09		-11.52		31.78		-0.23		0.41		-3.27
982	8.99		-74.10		-30.08		97.23		-8.76		-1.23		-8.48
983	72.37		75.17		54.67		29.48		1.71		6.89		-2.76
984	52.68		82.51		-63.31		24.25		4.57		-6.64		4.59
985	86.59		27.02		-37.93		91.70		-3.12		6.50		1.92
986	31.48		-16.93		-57.53		86.65		-7.99		-5.36		6.13
987	40.80		-40.36		-33.48		-58.36		2.53		6.78		3.02
988	86.99		89.51		-92.59		-69.46		1.17		-1.16		-7.90
989	96.02		82.77		13.85		67.31		7.42		2.96		-1.05
990	93.00		56.26		-49.58		-57.83		-6.40		-7.76		4.65
991	77.70		-83.90		-35.58		94.01		6.51		9.36		3.12
992	84.75		-32.92		49.52		-57.40		7.50		6.14		-6.11
993	81.83		-75.75		58.00		-47.02		-6.35		-9.64		-8.83
994	96.10		-53.58		-91.02		-14.86		-8.41		-5.68		-0.90
995	7.49		78.65		-3.68		-84.24		-8.35		9.44		6.39
996	2.18		-92.85		-55.79		73.61		2.98		1.80		-9.17
997	46.44		-83.03		-59.29		-50.68		3.00		7.17		1.27
998	64.51		-98.72		53.15		61.59		-9.17		9.21		-6.83
999	82.29		75.00		-40.15		-90.13		4.35		-1.61		-4.31
1000	45.39		-19.52		67.62		38.12		-6.23		-2.67		3.95
1001	52.72		60.27		-94.24		71.29		4.58		-4.81		-0.05
1002	94.53		7.84		52.14		-98.10		-9.76		5.96		-2.71
1003	70.80		48.87		-7.03		-13.33		-6.74		6.31		-1.87
1004	6.81		-26.24		-55.82		-45.98		-3.22		8.79		6.12
1005	80.26		-13.39		83.50		-62.42		8.90		1.02		-7.01
1006	52.27		6.84		17.68		28.99		0.18		-8.45		6.10
1007	10.18		-37.81		-77.04		-96.07		6.89		5.77		-0.19
1008	94.53		6.67		47.80		23.19		8.23		0.85		-4.86
1009	14.27		78.91		-78.90		64.83		-3.00		-7.13		3.41
1010	52.11		-15.17		-32.13		49.79		3.21		-9.88		-7.40
1011	58.67		-40.99		-89.32		-25.73		-3.95		-7.22		4.47
1012	21.85		-55.96		10.52		-23.71		9.16		9.19		-4.88
1013	62.75		89.94		3.78		-5.35		2.96		0.62		-4.99
1014	47.17		-11.13		0.02		-21.32		-3.43		-1.11		0.18
1015	95.33		-26.49		-48.52		-27.15		6.29		-3.29		2.10
1016	50.16		7.15		80.72		-73.36		-7.57		7.39		3.04
1017	6.73		91.14		-66.08		25.11		1.28		-3.84		1.61
1018	23.67		19.36		-16.82		-18.30		-8.30		-5.19		-0.76
1019	4.11		-74.40		-40.61		86.52		-5.86		3.83		8.13
1020	1.23		-54.49		-17.26		68.61		-0.75		-7.68		-3.36
1021	54.51		86.44		75.68		-33.37		-3.99		2.84		2.30
1022	30.57		-17.94		-69.49		-9.95		6.37		3.03		1.20
1023	69.22		-50.96		-74.20		-22.50		-4.76		7.47		0.12
1024	32.35		0.34		-17.51		-52.10		0.32		5.24		5.86
1025	95.06		-11.24		13.79		-6.18		-8.83		-9.43		-7.78
1026	71.45		-2.97		-25.17		33.82		-0.64		-1.78		9.79
1027	8.48		53.51		-8.63		-86.54		0.51		-1.65		-2.36
1028	29.46		-63.63		-48.10		-29.76		8.93		9.33		-9.21
1029	95.49		-58.94		-1.22		-15.69		-8.80		0.75		5.66
1030	60.36		84.27		-8.23		13.36		5.93		-5.85		8.37
1031	10.67		-23.23		-71.23		-23.37		0.37		-5.85		7.04
1032	31.86		-60.75		48.36		64.21		9.96		8.58		8.45
1033	66.59		-7.66		-76.28		93.63		1.26		-7.06		9.46
1034	27.31		14.89		-0.69		95.52		9.43		-5.62		-9.74
1035	55.64		-27.94		-69.11		-21.08		-2.30		1.54		-8.19
1036	40.86		1.48		-23.05		-69.38		-8.46		2.22		-3.67
1037	60.05		9.22		-42.18		-55.89		-7.95		-8.23		-7.49
1038	11.26		47.52		97.05		-55.26		6.41		-9.40		3.35
1039	85.83		87.68		92.87		15.12		8.05		-5.76		0.85
1040	48.27		4.40		96.58		44.99		6.08		5.04		-9.55
1041	69.68		15.24		-6.10		8.05		-7.11		5.88		-9.69
1042	88.60		-40.88		25.81		-52.06		-6.16		-9.96		7.24
1043	31.02		-47.34		-71.06		-33.84		1.26		2.69		1.58
1044	54.59		18.81		14.61		33.63		-2.12		-7.00		8.82
1045	98.85		-21.59		31.80		1.41		-4.17		-1.10		6.77
1046	69.31		43.79		41.46		71.73		3.89		-3.78		-8.04
1047	55.34		2.21		84.62		-79.17		9.33		2.39		-0.77
1048	20.31		36.06		75.52		95.98		-1.60		-1.89		-7.73
1049	39.94		1.02		-57.14		-38.20		5.55		1.81		3.15
1050	88.67		-45.51		7.31		-36.76		-1.40		-2.28		-4.45
1051	67.17		89.20		-49.16		-29.32		9.19		5.63		-5.05
1052	31.91		7.14		-15.34		-18.55		-4.63		-2.21		3.42
1053	95.34		13.24		-87.37		51.17		0.42		-7.40		-9.07
1054	93.64		59.88		-24.39		45.38		7.08		-3.73		-2.24
1055	33.92		100.14		-53.96		-58.75		7.67		1.38		-9.42
1056	81.32		30.38		63.87		80.57		-6.95		9.45		-9.59
1057	66.82		83.25		-17.31		-42.30		5.44		2.97		1.18
1058	95.66		15.58		84.01		-23.02		4.15		-3.80		-0.55
1059	13.13		-101.07		64.03		-18.70		-5.55		-3.15		-8.38
1060	4.63		-94.13		-81.37		-24.35		-6.79		5.66		-3.01
1061	2.05		35.96		-45.99		-72.96		-9.31		-4.87		5.41
1062	95.92		52.46		90.56		-100.87		-4.22		-9.82		-8.64
1063	91.77		97.64		-25.89		13.41		-3.45		-2.31		-0.89
1064	38.17		-46.55		63.68		-99.01		8.83		-9.17		-8.61
1065	36.29		36.85		-81.13		51.09		-5.94		-3.08		4.18
1066	94.71		-73.43		-10.49		-40.06		3.16		-5.47		-4.40
1067	72.66		-76.56		-63.50		-85.88		-3.95		8.29		-0.45
1068	58.40		-8.08		79.88		-45.65		1.26		-6.13		8.47
1069	49.28		-56.69		2.09		8.89		4.09		-4.45		2.14
1070	10.02		-30.27		60.54		77.61		-3.38		-2.87		7.76
1071	40.44		2.45		2.45		-28.55		4.62		0.77		2.52
1072	86.18		-57.48		89.01		34.30		-1.81		-3.95		-3.20
1073	76.56		-61.68		-57.73		-96.69		-6.13		-9.09		6.49
1074	66.26		66.61		98.80		-1.42		-9.07		-1.56		-3.99
1075	55.33		-84.29		21.04		-0.89		0.12		-8.96		5.62
1076	85.04		7.03		-49.73		91.02		4.08		-7.87		1.55
1077	54.90		-75.65		-21.68		39.26		-2.31		1.19		-0.12
1078	31.41		-96.61		-72.39		64.23		6.35		8.48		-9.50
1079	77.94		-7.09		36.93		-57.01		1.51		-1.24		0.90
1080	82.48		-14.15		-1.54		28.05		5.87		3.90		8.53
1081	84.10		14.20		26.04		-30.29		-8.72		-7.99		-9.65
1082	58.67		-3.73		-66.12		58.81		-9.42		5.26		1.05
1083	27.50		5.08		-70.78		-47.81		-4.01		-0.06		-9.04
1084	83.01		60.53		11.58		26.61		1.09		1.49		6.97
1085	32.65		-63.90		-46.56		53.98		1.65		9.87		-5.32
1086	54.39		8.52		34.05		-36.52		-7.78		-7.78		4.79
1087	1.33		81.06		77.06		12.25		8.50		3.22		-2.46
1088	97.74		55.88		-42.12		15.08		-3.53		9.83		5.49
1089	29.41		72.44		61.92		64.00		7.29		9.74		3.90
1090	22.36		-43.01		-47.66		-26.91		-3.16		5.85		-9.30
1091	34.57		-68.10		21.15		-69.65		-2.57		-5.97		6.26
1092	46.31		-88.70		-2.82		18.89		-2.74		5.92		-0.26
1093	50.62		20.34		75.55		-4.51		-4.23		-7.12		-8.09
1094	95.82		32.83		-8.75		-80.14		7.44		6.25		5.50
1095	68.33		-13.55		88.57		-13.86		-4.83		-5.07		4.17
1096	23.89		-19.50		-42.26		-11.52		5.30		9.20		-0.75
1097	67.82		-84.38		-93.02		-57.12		-5.97		8.81		3.58
1098	62.59		-86.16		-94.21		-0.03		-6.67		-2.12		2.59
1099	21.48		-56.83		80.13		64.14		-7.83		9.56		-5.67
1100	7.63		-61.22		-93.45		-32.16		1.49		-2.21		0.65
1101	23.90		3.94		-95.27		-27.67		-7.29		5.84		8.08
1102	16.52		-88.60		-7.79		-97.57		2.41		-3.86		-5.34
1103	18.83		74.68		89.94		-8.56		0.18		3.64		-3.13
1104	85.56		72.73		-6.58		22.08		5.49		-2.20		-1.45
1105	13.48		-8.89		72.86		-38.80		7.14		-4.52		3.48
1106	91.93		-80.24		-4.80		-52.65		7.28		-6.24		-5.26
1107	46.96		47.63		77.79		-90.50		3.39		5.31		-6.93
1108	31.45		-45.23		98.55		80.42		-5.52		-6.84		-3.98
1109	67.90		52.89		40.50		-85.27		-5.33		-0.84		8.32
1110	21.53		82.21		-9.26		-73.53		7.78		-2.65		-1.72
1111	77.09		-79.56		-74.76		-14.50		3.62		-9.08		4.17
1112	16.12		-6.76		-73.95		19.16		8.42		-9.81		8.71
1113	2.67		39.23		-93.03		4.72		-1.88		-4.59		-5.72
1114	2.77		-11.09		32.47		-86.83		-8.98		-9.81		-2.35
1115	74.85		53.37		34.32		7.32		9.11		9.47		-7.20
1116	78.12		-58.04		14.37		96.46		-2.15		-4.65		-7.96
1117	49.75		-77.63		-26.71		-69.90		1.63		-1.50		-8.42
1118	7.10		35.01		90.36		-0.64		6.18		-3.06		-9.15
1119	49.12		78.73		66.66		37.35		-4.82		4.93		0.47
1120	67.13		-27.54		56.94		12.94		1.92		-4.77		-7.23
1121	78.92		15.47		-66.84		6.20		2.82		-2.74		-2.05
1122	11.44		3.45		-38.10		80.99		9.88		-9.22		-9.87
1123	5.34		59.56		92.40		11.42		-6.16		-4.98		-6.48
1124	31.65		-89.15		-55.01		-0.68		7.14		3.41		7.36
1125	70.57		0.13		-19.85		76.49		-2.60		4.52		2.95
1126	42.85		49.12		-38.06		91.68		-5.79		2.95		1.33
1127	10.35		-53.75		-45.81		-92.80		-5.00		-9.88		7.84
1128	9.11		55.41		-86.21		37.24		1.25		3.95		0.69
1129	11.74		90.53		-5.64		-6.36		-3.53		7.24		-8.18
1130	4.06		-74.60		17.52		39.59		5.77		3.96		-5.72
1131	68.89		81.89		-19.19		-28.72		3.65		1.31		-7.45
1132	24.01		-72.22		-90.87		31.77		-5.01		9.91		7.46
1133	63.74		-16.72		15.00		22.15		-3.98		-5.17		4.12
1134	47.99		74.58		-22.48		-89.24		-2.82		-0.14		8.37
1135	28.29		65.53		-10.96		-57.38		-8.91		-5.14		9.47
1136	13.52		-50.67		8.17		-33.03		-0.54		-8.00		-6.42
1137	87.00		-68.26		-48.55		-16.23		-1.70		-9.93		0.63
1138	81.38		-99.00		92.14		-16.76		-1.84		-6.24		-7.00
1139	50.65		-4.37		73.46		36.65		7.53		-0.39		2.29
1140	80.06		-42.99		82.37		11.83		-9.75		6.08		1.72
1141	81.01		81.16		3.76		-77.30		9.27		-3.36		-5.00
1142	47.57		70.36		101.50		-67.29		-9.08		7.27		-2.85
1143	35.19		-42.60		58.04		79.55		-8.78		-0.56		-5.31
1144	98.68		42.05		-98.72		-4.38		3.29		-1.65		-9.56
1145	86.02		7.21		-65.63		-73.08		6.91		4.97		-0.01
1146	95.19		-16.86		-96.80		81.46		-7.08		-7.47		-5.53
1147	27.79		54.73		-45.52		7.26		-4.18		-1.20		-2.79
1148	67.83		34.67		18.81		-26.31		-3.28		9.55		-4.44
1149	52.74		91.42		-41.74		-68.48		-6.03		-8.02		1.54
1150	48.88		-76.43		37.64		-34.89		-4.49		1.76		-5.29
1151	25.97		-95.06		84.59		91.91		6.77		2.85		9.90
1152	92.31		26.85		-28.10		-34.43		8.15		-5.28		7.41
1153	25.80		-99.74		31.39		11.23		-6.29		2.09		3.84
1154	25.76		-31.00		15.73		47.10		-6.37		-8.44		-9.03
1155	86.46		-96.87		-66.60		44.08		5.08		8.96		2.35
1156	22.50		45.39		25.95		-81.63		0.85		6.32		1.63
1157	39.60		-34.07		-61.13		-77.14		7.78		-9.24		-3.10
1158	81.56		81.46		-75.32		67.92		-3.63		9.55		-1.73
1159	48.86		-94.75		-93.17		64.05		0.48		5.70		-8.09
1160	41.77		36.63		31.60		-2.44		7.24		-6.01		-5.12
1161	71.41		24.91		-36.95		85.27		7.30		2.01		2.87
1162	13.40		-30.34		30.27		90.89		4.70		-0.33		2.42
1163	91.96		60.34		96.39		-75.75		2.53		-7.23		-7.33
1164	88.24		-75.12		-31.38		63.92		-6.71		7.46		-5.47
1165	11.30		37.61		44.03		71.63		-1.16		-5.44		-5.20
1166	29.72		-50.03		-70.03		53.39		-3.09		7.93		-5.44
1167	26.79		56.70		-95.10		35.18		8.47		-3.10		9.80
1168	71.54		-22.84		-15.59		89.86		-3.94		7.11		-4.46
1169	9.06		38.89		43.31		29.58		7.67		-7.37		-6.59
1170	25.75		11.22		-97.67		57.94		6.74		4.01		-7.12
1171	52.90		-86.08		-67.49		-51.55		-3.21		-4.35		2.56
1172	96.01		20.90		-9.63		43.74		7.23		1.40		-6.02
1173	34.61		83.40		17.66		-4.74		-2.65		-1.08		-7.52
1174	17.71		48.42		47.82		-71.81		-8.89		8.79		1.88
1175	33.01		58.40		85.47		58.91		2.36		6.28		-1.33
1176	84.55		80.25		94.90		-58.79		-1.44		9.94		-4.37
1177	91.41		31.78		18.60		48.50		7.70		-6.53		-0.06
1178	29.02		-25.63		-75.60		44.60		4.91		4.85		5.18
1179	13.08		1.77		-13.38		-94.64		3.53		-9.66		-2.66
1180	28.87		42.72		73.46		-75.15		-3.20		-2.68		0.59
1181	85.54		-20.14		14.97		-26.06		6.33		-7.68		-4.91
1182	9.01		56.43		-73.45		-64.17		-3.26		-3.50		5.43
1183	17.72		45.19		85.94		-37.81		-5.23		6.38		-6.69
1184	99.61		-69.31		25.75		28.95		2.76		-1.68		1.70
1185	30.69		-7.49		84.77		-64.89		-0.19		-9.92		1.84
1186	30.91		32.56		-13.60		-83.01		0.55		-5.43		-7.87
1187	55.59		-89.51		-39.73		-45.96		-0.98		-0.96		6.36
1188	94.97		69.02		59.43		69.21		1.86		1.40		-8.04
1189	37.34		-90.74		7.45		-30.71		5.44		-6.76		7.85
1190	46.92		58.52		64.97		-53.79		9.19		-6.45		2.49
1191	27.36		91.03		92.47		11.17		-7.45		-1.05		1.56
1192	45.00		-80.10		11.79		64.70		-4.28		-0.70		-7.82
1193	75.45		26.50		73.70		69.37		5.79		3.66		-4.83
1194	70.12		-78.63		-80.66		53.60		-8.29		-2.54		-7.89
1195	24.58		94.87		-16.20		-20.81		0.56		-4.51		1.41
1196	42.17		68.93		-59.56		-88.89		-4.31		-9.68		9.51
1197	11.58		49.05		39.36		-64.55		-3.82		-8.68		2.90
1198	64.37		54.77		12.15		-12.85		-0.32		-6.42		-0.36
1199	58.89		96.67		-39.86		6.21		3.04		9.64		2.31
1200	8.69		-37.93		1.79		62.18		-6.36		-5.33		-8.01
1201	21.74		-79.40		-92.95		97.03		-1.39		9.78		-4.87
1202	1.41		-33.09		71.96		38.12		0.38		1.10		-9.33
1203	47.54		78.50		-6.05		-85.07		-0.15		5.13		-7.78
1204	32.71		-46.19		-54.26		61.80		2.98		0.87		-3.23
1205	86.70		45.17		-47.97		72.28		-5.29		4.16		7.38
1206	74.77		-84.95		24.57		41.98		-4.55		-0.84		9.28
1207	71.01		90.47		-76.03		70.94		-8.17		-3.09		-1.12
1208	57.64		-73.77		36.23		95.91		9.71		3.51		-5.95
1209	55.65		-48.74		-59.44		-27.39		-1.52		2.58		4.71
1210	39.52		39.43		69.10		-9.65		-0.70		-3.87		-8.50
1211	54.39		-53.34		-5.10		60.75		7.39		-0.80		-6.13
1212	44.12		39.72		38.24		34.00		8.98		2.02		-6.77
1213	7.46		92.57		74.03		-48.22		0.53		-0.26		5.71
1214	3.50		54.67		-70.36		97.69		7.78		-2.55		8.64
1215	4.28		-57.82		57.83		-22.43		-1.83		-3.57		0.35
1216	26.04		-44.16		13.29		-5.88		4.90		8.71		-9.33
1217	8.51		-61.11		-52.75		-52.45		-0.32		1.31		6.66
1218	27.89		36.89		52.30		-48.44		1.24		2.89		6.94
1219	82.81		-51.25		-51.97		18.80		-9.14		7.74		9.33
1220	21.71		-94.39		77.90		-42.31		-0.90		0.09		-9.00
1221	59.76		9.31		51.73		1.76		-0.36		0.68		-5.46
1222	26.86		-26.60		-77.01		43.73		-1.60		-8.95		7.74
1223	38.62		-57.96		-2.09		-35.36		-7.90		2.24		-0.59
1224	4.77		52.11		-45.10		18.82		0.37		8.28		7.51
1225	40.46		10.00		33.73		11.15		0.39		6.10		6.70
1226	60.66		-2.74		42.77		49.77		-6.52		1.86		-9.03
1227	47.98		81.85		-32.74		-85.14		-8.94		6.72		-9.15
1228	89.05		11.18		3.33		75.15		9.14		-7.72		3.44
1229	58.84		100.18		-72.01		-32.82		7.71		-7.21		5.86
1230	39.58		56.58		-25.30		-99.54		2.34		6.58		-1.88
1231	37.88		-66.38		-70.14		-18.12		6.76		-6.17		3.30
1232	72.15		61.08		43.51		69.55		-7.08		4.86		-3.32
1233	34.44		-54.65		-25.97		65.11		2.25		-4.52		-4.30
1234	14.38		-8.30		-76.20		8.97		9.45		-5.21		-6.30
1235	26.27		68.25		79.14		6.70		-9.04		3.61		-2.21
1236	10.52		-24.73		-75.83		85.74		-9.31		-9.84		-7.78
1237	77.75		24.40		-82.51		-45.98		3.84		0.24		-0.97
1238	95.94		-33.86		-41.28		75.20		-0.14		4.46		4.80
1239	82.48		59.51		54.05		-83.75		9.78		-6.95		2.00
1240	86.30		-31.43		-69.17		11.29		-8.11		-2.91		8.67
1241	72.34		-78.36		-4.06		3.33		9.29		-9.36		0.30
1242	5.31		63.94		-69.82		-72.40		5.71		5.45		0.84
1243	88.28		64.83		-46.48		73.49		3.21		-4.18		-2.70
1244	77.14		-13.43		40.75		-67.24		-2.13		-3.63		1.98
1245	5.62		-88.13		73.55		-6.99		2.41		-2.10		3.20
1246	63.74		-96.44		-91.45		-43.03		-8.25		7.54		-0.99
1247	56.81		-100.13		-58.37		-74.85		-5.49		9.66		9.28
1248	46.35		-90.53		13.79		75.25		-9.55		-4.70		-0.95
1249	25.56		13.61		24.51		57.40		4.41		1.20		1.09
1250	38.62		-75.32		23.51		-89.28		7.06		-2.85		-0.19
1251	46.95		98.20		20.75		35.32		-7.47		9.14		-6.68
1252	51.91		72.43		11.74		17.37		0.36		5.63		7.01
1253	76.65		30.72		-3.46		76.64		9.80		1.85		0.85
1254	34.94		-43.84		7.20		0.66		-4.08		-6.56		2.22
