Read 500 bodies from file dataset/bodies_500.csv

Initial state:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
338	75.95		-47.22		81.93		-33.37		-0.21		-1.33		1.80
339	35.42		-6.73		72.03		-95.60		8.44		-5.61		6.75
340	28.52		30.05		30.08		9.14		4.30		-6.04		-2.55
341	56.00		50.60		31.14		-42.60		-9.83		-9.44		-4.39
342	63.97		-3.37		-2.54		-2.47		-1.98		1.48		3.88
343	56.61		-70.48		-38.90		-82.62		6.50		1.94		-5.74
344	4.29		86.75		90.42		36.67		-2.13		-3.71		-1.79
345	24.65		-24.87		37.65		36.87		-5.52		-4.75		-2.60
346	65.09		4.99		62.14		64.18		3.82		-8.63		4.40
347	26.83		42.92		57.64		66.65		0.76		-0.16		-9.45
348	74.83		10.51		-15.74		-18.71		3.85		8.01		9.48
349	29.97		-37.00		86.98		-33.12		-4.60		-8.16		-5.06
350	26.68		-87.64		64.95		23.25		6.75		-2.07		-2.35
351	26.62		71.23		89.55		-20.07		0.12		-5.65		-9.15
352	71.01		74.13		-14.65		-51.00		9.34		-3.17		3.52
353	71.06		46.31		72.67		75.47		9.25		-4.99		4.93
354	62.27		-45.94		-69.28		-95.83		-9.43		8.00		4.96
355	10.00		-88.35		14.19		36.76		8.57		-8.98		-5.37
356	8.55		-14.29		-61.37		2.25		-3.32		-1.52		0.59
357	8.36		-55.07		-45.13		-60.08		6.75		0.49		7.57
358	24.40		-40.87		1.40		18.27		-4.02		9.89		-0.28
359	44.03		89.18		80.68		-24.44		-9.19		-1.80		-6.16
360	87.89		38.36		54.01		57.50		2.11		-0.75		-3.89
361	22.03		-28.33		18.07		61.61		1.84		9.06		-3.82
362	34.05		-72.54		43.92		-83.37		-3.99		6.12		1.90
363	90.36		-59.38		79.58		98.08		-9.77		1.13		1.51
364	29.23		66.34		-39.88		-11.66		-5.13		4.86		-7.34
365	99.04		-61.41		52.34		82.98		-7.37		-9.61		-2.77
366	13.92		-20.82		60.15		53.59		0.56		-8.49		3.51
367	56.67		-29.46		12.42		28.43		5.14		-7.53		-2.60
368	8.47		68.81		33.28		-37.13		5.25		-1.16		1.87
369	34.85		-84.92		-50.38		-86.21		-2.75		1.24		-9.95
370	67.39		-18.53		-56.17		-15.11		-7.40		-8.41		7.52
371	91.50		-87.17		80.93		-39.52		6.24		1.98		-3.81
372	7.79		-3.81		-28.66		88.61		4.84		8.64		9.69
373	79.94		-55.81		23.78		-0.51		-8.63		5.04		-1.79
374	84.80		-65.75		-98.97		78.27		3.49		4.76		7.11
375	86.01		16.82		71.58		-14.75		-0.83		3.13		7.62
376	94.88		62.06		-67.16		-55.80		-9.40		9.37		8.07
377	25.12		-55.15		75.53		35.96		9.52		-4.48		-0.50
378	36.87		-19.83		-53.44		30.83		-4.87		-8.38		5.66
379	98.02		69.61		13.28		-25.83		5.97		7.58		-1.32
380	76.26		82.11		23.74		-69.42		-7.40		2.05		-5.59
381	88.99		-12.41		-55.04		-84.37		-1.92		6.88		2.32
382	54.92		83.32		-15.03		85.50		-5.08		9.97		-9.12
383	3.21		-43.54		51.41		17.22		2.14		-8.21		4.55
384	6.41		89.10		95.94		20.15		5.84		-5.91		-5.65
385	98.60		12.90		5.06		81.21		3.98		-1.19		9.82
386	21.36		65.72		73.32		43.83		-0.28		5.28		9.88
387	27.37		7.17		2.38		5.88		-2.46		-8.19		2.02
388	83.65		-14.71		-13.91		-85.49		3.99		-8.87		-0.91
389	98.37		36.23		-97.36		-49.75		3.36		9.09		-5.09
390	54.20		93.74		-25.60		-93.87		2.74		8.36		3.86
391	50.23		15.40		19.16		24.41		-1.54		8.29		-8.23
392	10.49		-61.97		-71.79		-25.45		0.02		7.57		8.75
393	13.15		64.68		13.93		-40.44		0.17		7.47		0.03
394	84.00		67.74		-80.58		-48.40		-5.70		5.79		-7.46
395	24.43		61.78		-71.86		26.92		6.40		-0.02		-2.24
396	10.22		-73.64		-11.84		-8.79		2.23		-3.63		-0.24
397	84.43		-49.76		-61.06		68.06		3.66		-3.74		9.97
398	49.32		-21.60		15.01		-84.24		-5.62		7.28		3.01
399	16.13		53.34		-2.53		-10.60		3.60		-0.29		6.37
400	3.48		17.08		-43.60		65.84		-6.45		-6.84		-3.67
401	59.06		-65.91		-65.32		-44.80		-2.02		9.84		-4.52
402	88.59		12.98		-62.18		59.29		3.03		2.79		2.50
403	30.23		-9.64		55.05		-71.70		6.80		6.70		-6.52
404	93.17		-51.27		-66.35		-63.87		7.31		3.63		8.32
405	47.83		25.05		-18.44		-86.71		-1.03		3.35		2.21
406	7.72		25.59		-3.45		-52.56		-7.81		-2.64		5.86
407	5.07		-86.30		80.96		79.14		-1.64		1.67		0.23
408	34.10		-19.94		8.91		-65.45		-6.20		9.56		4.55
409	45.33		48.42		44.27		69.67		1.89		0.10		-4.71
410	44.30		-96.13		81.19		-57.06		0.25		4.11		0.45
411	73.07		-2.54		-90.07		-30.84		8.40		-6.39		1.99
412	64.92		70.83		37.86		-54.61		-2.02		-1.51		-9.92
413	15.02		80.74		67.88		69.93		-0.57		2.11		6.77
414	9.84		-42.02		-18.61		14.00		-9.87		0.97		2.32
415	75.14		94.19		-15.80		33.57		5.98		-2.42		-6.98
416	1.28		96.04		-32.45		-45.99		9.35		-9.28		-4.34
417	65.55		76.10		87.73		49.46		3.37		9.25		-1.96
418	84.13		-44.13		-96.39		48.65		3.13		8.38		5.50
419	73.46		-37.77		46.98		38.78		-0.48		-7.88		1.64
420	50.17		43.38		-81.06		-2.00		3.17		0.64		-6.24
421	28.52		-7.91		92.14		10.60		1.50		6.98		-0.43
422	57.92		-72.26		-31.67		59.01		-3.30		4.04		5.77
423	75.14		63.92		-7.88		29.61		-4.36		8.88		1.04
424	49.70		33.74		-96.84		-33.88		-9.31		4.19		4.12
425	67.31		-52.30		-46.36		-34.55		3.49		-1.19		-1.47
426	38.76		-34.85		-17.39		-5.10		7.19		-7.84		1.41
427	90.95		-44.50		-59.85		-57.58		-1.64		2.29		-7.34
428	2.34		68.37		-74.01		-90.16		0.70		3.64		-4.03
429	62.60		-23.53		-18.12		-64.69		-4.83		-9.99		1.59
430	45.68		-76.87		-86.26		-90.64		-1.85		3.89		-4.15
431	99.82		-84.73		15.23		30.97		9.17		9.94		-7.63
432	68.70		-75.06		-30.21		-35.24		7.91		-7.30		-9.76
433	10.54		-79.86		-32.76		6.13		4.61		-8.72		8.39
434	16.01		-56.20		31.33		-56.12		0.20		4.35		5.54
435	18.43		2.01		-63.00		64.91		4.71		0.31		-7.34
436	44.21		-55.44		-32.10		-21.59		-5.98		2.65		-4.30
437	83.73		31.11		0.71		-12.43		-9.15		-9.41		-0.79
438	79.04		22.48		-6.78		-20.43		6.28		-8.40		-5.11
439	26.48		-51.70		52.11		-24.34		-1.49		-0.50		1.39
440	50.15		-71.69		-76.91		34.27		4.92		9.65		-9.55
441	88.00		16.68		-68.28		-19.08		-6.12		-8.74		-0.25
442	90.46		-70.08		-15.07		-46.82		9.37		2.68		-9.96
443	98.40		-86.11		59.99		-96.81		-8.58		5.04		-3.80
444	31.26		51.85		-47.90		-59.77		9.20		-1.99		0.66
445	94.54		88.11		-75.77		-47.32		-9.15		-9.47		-0.15
446	90.28		-99.53		83.46		2.86		-7.27		8.82		-7.20
447	40.27		-59.60		-45.54		97.18		9.40		9.28		-6.96
448	40.32		44.03		57.61		-53.97		8.38		-3.72		6.05
449	88.67		21.73		6.74		46.72		2.82		-3.41		4.13
450	2.25		-17.57		-86.46		-34.17		5.10		-6.37		4.09
451	79.08		-44.35		31.67		-1.25		1.30		-1.74		-0.11
452	8.67		2.10		54.67		62.67		-2.37		2.06		-6.74
453	51.58		-98.06		-26.64		-94.80		-3.75		9.64		-2.41
454	66.17		-43.53		3.35		37.27		4.73		8.38		-8.71
455	66.59		-34.32		-2.35		76.27		7.64		-8.24		7.57
456	15.70		69.95		21.36		60.51		-4.63		-2.82		8.56
457	1.19		-89.36		-88.64		-64.70		-0.07		0.37		-0.72
458	39.33		96.11		59.54		-60.10		1.10		-9.17		1.89
459	93.38		-2.02		76.89		-12.64		5.46		-2.94		2.19
460	8.32		-75.75		43.12		61.67		-1.21		-5.27		3.74
461	24.14		-75.33		-86.36		-49.02		-3.16		5.34		7.66
462	34.58		-24.64		-20.81		79.64		-4.11		-5.81		-3.15
463	51.71		34.56		-36.35		85.03		6.96		4.37		-2.07
464	82.09		-46.43		-25.70		55.57		8.81		9.70		7.93
465	65.92		53.75		48.68		51.87		-0.95		-9.14		-0.79
466	51.51		20.45		-33.51		63.99		-2.49		8.98		-3.71
467	97.72		70.17		-32.04		-20.53		-3.82		9.79		-4.94
468	14.87		-97.11		-72.42		-60.26		4.40		5.24		6.67
469	8.09		28.38		72.17		-34.04		9.30		6.64		6.85
470	77.03		-2.76		-7.06		-88.84		1.15		-2.10		-7.96
471	21.73		78.64		-22.43		-53.21		-2.70		7.24		0.61
472	74.33		-28.24		-84.33		-99.02		2.86		5.80		-2.00
473	61.28		-33.69		-56.12		65.18		-7.93		-6.05		6.22
474	77.09		3.41		-52.94		-39.34		0.52		-3.12		-4.49
475	23.05		73.48		-8.44		45.19		1.84		3.11		5.69
476	14.03		12.63		60.16		18.66		-1.59		-0.86		0.21
477	58.98		-3.03		14.95		-57.55		4.61		-3.94		-5.58
478	55.61		-46.14		-82.50		-25.21		-2.73		-4.79		5.54
479	82.56		92.66		-46.40		-73.18		-5.00		-6.70		3.82
480	57.41		72.99		86.84		-62.11		6.48		6.75		9.78
481	47.26		-14.88		24.18		66.02		3.10		-1.73		-5.31
482	70.70		11.69		-14.54		-31.87		6.24		-6.22		-2.33
483	65.91		59.04		-39.49		13.40		2.25		-3.57		6.36
484	30.32		-5.75		-79.77		-72.27		-7.21		-7.02		-4.18
485	97.74		85.32		-48.95		-67.43		-7.49		6.64		-6.83
486	92.07		-95.14		22.29		10.15		-4.67		5.09		4.84
487	5.05		-67.13		-74.14		34.78		-5.59		3.74		3.03
488	72.07		-75.06		-63.69		-47.30		-8.74		1.82		-8.28
489	45.70		3.04		-36.10		-60.83		5.47		6.11		3.69
490	94.38		77.21		-10.33		67.15		5.22		6.15		5.94
491	21.49		40.58		72.09		-24.76		4.75		1.55		4.72
492	20.26		82.66		-43.34		2.07		6.16		0.78		-3.44
493	43.27		-15.49		-75.52		70.06		-4.26		7.90		9.90
494	8.28		-72.60		-99.30		51.60		4.70		2.64		6.36
495	78.19		-93.38		-93.38		81.86		4.76		-5.02		0.26
496	40.96		11.38		96.45		47.77		-2.73		1.22		-1.20
497	6.52		81.30		89.76		-63.92		1.85		-5.45		0.36
498	72.95		-66.02		-73.52		-53.11		0.07		3.80		9.86
499	99.70		18.12		78.83		54.18		-0.28		9.78		-0.65

Step 20:
ID	Mass		Pos_X		Pos_Y		Pos_Z		Vel_X		Vel_Y		Vel_Z
-----------------------------------------------------------------------------------------
0	76.00		18.48		-8.69		84.06		-8.77		-2.45		6.78
1	37.08		34.63		2.92		1.96		3.32		1.26		9.30
2	43.57		-79.08		96.88		11.44		-5.15		-0.24		-0.03
3	90.45		26.96		92.55		-47.69		9.07		8.43		-9.80
4	97.78		-92.59		-66.56		8.81		8.06		-4.53		2.64
5	8.91		52.77		15.71		88.60		1.64		5.36		7.13
6	81.51		68.02		-23.01		47.56		0.62		-4.65		-6.27
7	88.97		-8.94		3.99		-51.18		9.26		3.58		7.44
8	20.52		-45.26		-19.09		-31.05		9.35		-5.53		-5.46
9	88.68		68.21		-43.25		12.46		-6.75		6.97		4.10
10	82.80		-26.52		74.76		6.98		0.48		-9.90		6.71
11	30.56		-73.04		50.95		-24.50		-3.27		9.88		-0.26
12	72.50		7.27		-94.11		-57.13		5.55		-5.66		-1.82
13	88.73		-21.47		1.85		97.44		-7.25		5.46		6.14
14	81.44		66.51		71.08		-80.60		9.98		-1.25		4.34
15	3.16		94.63		14.63		54.08		-5.25		5.55		-4.68
16	52.71		24.70		35.48		16.57		-3.93		7.02		5.41
17	34.23		-13.19		-44.39		89.89		6.60		0.91		-8.99
18	87.33		93.83		-24.72		22.95		3.97		7.92		-4.78
19	35.74		-84.03		-50.76		18.76		0.21		-1.34		7.62
20	64.54		-45.90		-46.95		-14.62		5.70		-5.17		1.98
21	11.44		-66.98		49.23		-44.31		7.89		-5.99		0.54
22	33.99		-11.37		1.25		-18.92		-3.08		2.45		8.80
23	85.23		-20.33		-84.35		27.02		1.51		1.11		5.48
24	92.08		63.96		35.45		-84.66		-9.40		6.71		-5.46
25	2.22		38.54		33.93		-93.64		4.30		-4.10		5.88
26	90.47		-43.58		70.93		-14.09		-3.82		1.82		-8.51
27	14.17		63.52		-25.11		32.12		9.10		-1.29		-4.48
28	63.96		-56.81		-47.98		-54.32		-2.51		-2.22		7.01
29	20.44		-31.84		72.22		44.35		-4.80		8.01		-1.94
30	47.78		5.54		6.53		-1.25		7.34		0.74		3.59
31	67.65		48.93		3.61		32.15		-3.31		3.37		-2.15
32	48.08		17.07		-60.86		-26.56		2.28		-3.68		-6.50
33	48.90		-14.06		89.94		-67.71		8.59		2.05		7.75
34	2.07		-59.69		-61.59		62.19		5.34		-5.96		8.15
35	85.86		-81.88		-97.32		49.23		-2.14		-4.40		2.69
36	70.68		82.81		-72.67		75.58		-0.89		-2.40		9.43
37	62.81		-43.34		25.22		-9.09		-1.20		7.44		-5.50
38	32.03		-72.22		94.54		-14.42		-8.89		-1.91		-0.95
39	12.32		13.90		40.73		29.81		3.31		-4.54		9.31
40	40.30		78.21		81.13		-29.58		6.51		5.18		7.94
41	32.75		17.09		15.73		75.21		4.38		-0.66		3.11
42	95.89		-25.93		-43.54		27.41		-4.35		6.57		7.40
43	15.08		51.73		97.12		-54.78		-7.64		-8.46		7.82
44	56.41		29.38		57.12		83.56		-7.74		-3.03		-7.14
45	99.45		38.63		-5.35		63.68		-1.87		1.83		-3.43
46	93.09		1.45		25.83		93.27		-2.21		8.93		-6.45
47	40.33		-37.52		-78.31		-92.22		9.70		-8.54		-9.03
48	15.85		21.76		-1.72		-74.54		-3.08		-8.50		-7.68
49	96.19		59.68		97.58		-4.36		-9.67		3.05		-0.31
50	65.71		3.63		-77.00		29.08		-7.80		8.08		9.59
51	7.63		8.88		63.26		33.00		0.47		-3.45		-5.67
52	49.93		29.17		19.26		23.02		8.29		-8.49		-1.80
53	61.67		51.76		-88.49		-70.75		3.42		-1.18		1.94
54	36.53		-81.32		-59.07		75.64		9.33		6.20		-9.08
55	45.90		32.01		-5.79		32.16		5.26		-7.85		-0.56
56	11.54		92.83		75.14		45.40		-9.98		-2.88		2.52
57	30.66		-2.96		-4.21		-48.44		-7.28		-1.56		-3.11
58	33.32		12.58		-10.39		81.45		9.13		-0.45		-9.54
59	89.27		-6.67		-39.13		-63.80		1.43		-3.74		-4.68
60	20.98		-70.37		-15.70		-33.90		9.75		-8.44		5.36
61	31.80		82.51		21.66		-88.22		3.14		9.91		4.66
62	44.41		-36.62		10.13		-30.54		5.78		5.83		6.35
63	5.04		-57.18		59.61		57.34		6.97		7.32		-1.09
64	19.09		-1.36		-95.32		85.12		0.45		-7.59		-0.20
65	66.48		99.33		-95.66		-35.39		4.74		-5.53		8.82
66	25.24		43.38		3.03		-56.97		-7.36		5.69		9.88
67	78.68		-49.01		27.49		36.63		-3.14		-0.22		-3.26
68	4.87		-75.62		-11.26		-42.04		1.80		9.56		2.22
69	66.90		-12.67		89.64		-30.78		0.38		-4.48		-4.24
70	6.42		-5.17		7.96		42.13		9.01		-9.33		2.87
71	33.36		-35.14		97.32		78.61		8.07		2.61		4.26
72	37.00		-60.65		-92.80		17.14		8.28		-3.98		-6.27
73	46.89		-73.53		-98.45		76.47		2.37		-4.68		5.51
74	65.72		84.65		9.15		59.13		7.84		8.68		3.87
75	71.96		10.94		-57.98		80.81		8.98		-5.55		-0.42
76	20.45		23.70		-29.04		31.50		-5.15		1.75		6.96
77	57.58		9.60		-72.83		14.07		2.95		-6.56		4.41
78	59.61		55.12		36.19		-84.57		-8.76		9.72		5.26
79	7.46		1.90		-63.63		-14.64		-9.34		0.73		-2.91
80	60.07		-61.77		94.69		75.55		7.70		-1.44		9.79
81	15.15		-22.74		51.74		-0.41		3.92		-2.37		-7.44
82	8.39		55.17		-91.70		10.52		-4.31		-3.47		-7.56
83	28.20		17.26		90.04		-27.72		7.50		5.18		4.73
84	62.52		-22.21		53.38		-73.54		5.95		2.36		0.69
85	47.36		94.40		-14.71		-66.44		-8.99		-3.95		-5.46
86	88.15		-80.72		42.63		18.20		6.11		-1.74		1.54
87	36.66		-40.55		46.64		35.97		-8.84		-5.61		5.31
88	34.40		60.95		-56.52		17.44		-1.27		9.45		-3.68
89	6.23		-47.50		52.79		-12.93		0.80		4.75		-6.44
90	73.86		78.98		-53.75		86.82		7.13		9.02		0.41
91	79.03		-68.28		-54.68		46.04		-5.17		-1.11		7.46
92	33.02		65.52		56.65		-88.68		0.45		-1.67		7.92
93	51.46		-45.58		-42.33		40.68		-6.25		7.16		6.52
94	50.42		72.46		59.50		19.22		-5.82		9.07		5.35
95	21.47		-49.36		44.10		-66.85		7.92		3.54		-9.56
96	95.38		13.61		24.56		23.17		6.53		-8.85		-3.09
97	17.52		-34.79		70.48		-49.52		-1.85		9.40		0.36
98	32.90		6.05		1.00		88.00		3.62		0.13		-7.12
99	85.14		20.07		-48.56		92.90		-8.23		7.43		-7.94
100	81.39		84.36		65.21		58.26		-5.87		-6.08		-6.03
101	43.64		-28.99		24.02		49.30		-2.44		1.73		-2.83
102	27.06		-52.74		77.02		88.58		-5.83		-4.60		-1.41
103	23.12		16.31		-82.66		-75.55		9.86		9.11		0.39
104	67.26		-60.99		-54.12		29.30		2.33		4.69		7.84
105	18.36		-26.80		71.14		28.29		-5.58		7.80		9.54
106	90.60		-85.37		16.20		-25.21		-7.87		-0.52		-7.53
107	68.95		63.35		-86.15		-22.33		-1.39		-4.29		-4.26
108	29.85		11.28		66.00		-27.70		-0.30		8.50		0.37
109	81.04		68.87		40.40		-47.88		0.49		-0.39		5.12
110	89.40		73.84		53.40		95.90		1.00		7.15		6.78
111	64.67		16.46		-39.09		-100.20		-8.10		-9.24		-1.02
112	21.63		-39.41		-42.49		-93.29		-8.10		4.70		-2.17
113	75.54		-6.15		54.28		85.10		-3.87		-9.68		7.45
114	4.15		62.95		-41.47		-48.83		5.50		0.50		-3.63
115	76.72		82.30		48.92		77.44		5.57		3.51		-5.61
116	92.86		55.88		95.45		-69.36		-5.77		0.57		-6.78
117	99.11		16.76		1.00		-66.15		4.81		0.65		-3.87
118	43.01		36.66		12.99		29.88		-9.59		-3.53		-1.99
119	70.23		-61.33		12.99		-85.04		-9.37		-2.54		4.93
120	45.01		-2.05		63.47		-20.35		6.85		4.50		-9.97
121	84.02		18.52		61.53		66.38		-1.51		8.25		-8.85
122	20.87		48.60		-67.75		-19.46		8.95		-0.32		9.10
123	37.63		80.76		-53.52		-56.43		-9.17		-6.91		-6.47
124	31.77		-1.31		60.17		-21.17		8.40		5.99		5.89
125	99.51		-33.16		18.11		-14.89		2.56		8.79		0.66
126	82.12		-36.45		-23.11		78.40		-6.17		-7.25		1.59
127	13.64		10.00		-83.46		90.74		1.28		-3.67		-5.44
128	12.31		30.45		-56.62		-51.84		-6.94		0.06		-7.88
129	35.92		-5.99		82.00		20.28		-4.82		2.79		-0.89
130	69.73		-9.86		11.51		-82.71		-7.71		3.27		-2.55
131	37.70		-78.06		-73.40		24.97		8.97		8.77		8.55
132	52.78		7.97		-13.82		45.23		7.99		-0.24		9.40
133	40.37		17.31		-74.86		63.44		-6.85		-3.86		-5.01
134	53.84		-18.41		-37.34		-0.38		-5.97		4.07		-7.49
135	46.03		81.42		62.50		-28.71		7.60		0.04		-7.01
136	58.31		54.66		-69.54		-80.75		-8.16		7.20		-9.97
137	39.96		-55.44		-70.99		-88.01		3.40		8.62		-3.96
138	73.44		59.48		2.02		-0.33		2.65		-2.94		-4.16
139	31.18		41.40		-41.82		-47.60		-2.62		-9.89		2.16
140	52.33		-75.22		-88.74		94.82		-6.43		3.99		-1.03
141	41.86		-69.65		99.42		-85.50		6.71		3.42		0.46
142	11.44		71.56		-6.91		23.22		7.64		-0.77		-2.75
143	8.22		-6.77		-55.95		3.17		-0.01		-4.02		-1.00
144	51.76		-19.76		13.37		0.98		2.25		-1.85		-9.36
145	36.17		-11.98		18.55		18.04		-6.79		-4.36		-7.27
146	34.59		16.24		-82.74		-75.62		2.87		-5.55		1.50
147	57.45		-12.41		22.17		-84.46		-3.22		-8.31		6.20
148	55.13		15.77		85.61		10.25		7.52		3.05		8.92
149	18.74		20.98		75.65		12.01		0.73		8.95		-9.79
150	74.02		51.72		-50.35		-60.01		1.57		9.45		-9.35
151	35.92		-39.75		-8.27		96.72		0.39		-7.65		-1.68
152	4.57		53.35		46.72		73.53		9.47		-2.60		-5.00
153	43.64		58.29		7.43		78.59		6.89		5.78		-7.60
154	34.08		-34.01		-50.29		-89.89		0.57		-9.21		2.62
155	72.63		-88.10		24.77		-97.99		6.93		5.95		5.09
156	82.47		39.91		14.14		-16.42		-7.35		2.87		-4.75
157	50.90		10.47		37.30		14.92		-6.75		0.99		-6.35
158	49.40		-99.80		45.10		-33.97		-9.37		-7.18		-7.88
159	6.13		8.68		-80.12		-3.72		-2.45		4.85		5.32
160	92.29		-65.14		41.66		-31.61		-1.13		-0.97		8.01
161	52.78		-36.71		45.66		-100.86		-6.61		4.83		-9.66
162	84.61		51.89		72.79		-83.57		9.88		9.41		9.88
163	69.45		-28.44		24.62		76.18		0.31		1.34		7.82
164	53.74		-87.49		-44.57		-92.50		0.74		9.55		1.11
165	5.45		83.18		-8.78		-51.33		0.71		-5.38		6.08
166	23.63		-10.86		-0.54		9.03		-3.69		-7.43		-2.94
167	40.75		-40.99		-51.42		-87.57		-0.32		9.48		-4.91
168	51.18		-21.76		39.99		49.85		-9.89		-5.97		6.44
169	98.62		40.52		-48.17		20.48		8.09		-0.54		-7.35
170	88.24		-98.66		16.15		59.51		0.53		0.05		-6.69
171	19.42		-49.05		-13.92		-3.36		-2.03		9.42		0.16
172	80.20		-13.04		-85.18		76.15		3.05		4.71		-9.71
173	78.75		28.02		95.51		16.92		-8.13		8.33		-0.08
174	1.62		28.82		11.44		-63.36		-9.71		-2.00		8.26
175	49.14		-92.29		-18.78		91.67		5.79		3.44		-5.77
176	22.31		6.51		-66.43		90.01		-8.26		-9.00		-8.35
177	18.55		-86.77		56.52		62.65		2.89		3.75		-1.30
178	23.25		-95.71		-71.42		16.75		3.17		5.27		-3.09
179	24.39		98.16		99.18		-86.27		-1.95		1.32		-4.44
180	79.30		52.22		24.78		-52.04		6.02		-4.78		1.30
181	30.43		23.29		-36.12		-10.71		-4.57		3.98		2.64
182	58.32		-42.09		79.77		-57.70		1.33		-3.54		9.99
183	69.31		43.56		-57.92		-81.95		1.85		-0.82		3.22
184	21.59		-40.50		-25.94		73.01		-2.45		-1.44		-2.21
185	29.32		68.46		-71.43		87.52		-8.31		-5.70		8.37
186	35.39		-23.45		-84.45		80.11		9.22		-4.22		9.83
187	15.47		65.77		91.25		-49.66		-8.06		-0.75		-6.28
188	91.59		-91.60		-50.54		78.38		-0.28		4.76		-1.91
189	15.86		-71.20		88.44		15.00		-0.95		-8.41		-9.12
190	36.51		-59.41		36.74		15.03		5.31		-8.27		2.67
191	3.51		31.44		5.75		67.77		8.73		-0.79		-4.39
192	36.46		28.30		-40.59		85.07		-4.80		2.73		5.28
193	74.71		81.49		44.14		-88.23		1.55		1.74		-6.55
194	1.38		2.12		21.00		83.56		-8.12		8.33		-5.52
195	50.50		56.38		-64.05		86.46		-2.99		8.87		6.46
196	44.54		-42.57		38.97		47.08		6.98		-3.46		3.56
197	1.36		28.72		-28.92		-86.01		-0.32		-5.58		7.28
198	55.13		-2.96		-44.28		-60.77		6.65		-3.47		-1.89
199	51.99		41.99		-28.97		36.62		9.48		3.38		7.29
200	9.89		-41.38		46.73		-59.53		-3.64		5.16		7.60
201	57.17		61.80		-35.13		-33.82		7.39		1.85		0.98
202	37.91		73.74		67.44		-90.72		-4.91		-5.19		-1.25
203	88.79		97.68		-17.72		-60.85		-1.16		9.03		-1.77
204	40.28		46.35		-22.32		-64.20		-7.86		1.07		5.43
205	37.52		45.51		-39.44		-25.88		6.65		-4.16		-8.96
206	62.65		-92.90		-23.77		85.98		-1.77		2.38		6.28
207	35.26		33.35		31.91		-28.91		5.11		-1.73		-4.23
208	77.10		-42.23		-97.19		62.73		3.96		1.84		6.10
209	28.88		6.59		-92.64		8.04		5.51		-4.41		-8.80
210	20.98		-46.33		98.21		-49.30		9.03		1.57		9.80
211	16.81		-95.38		-17.04		73.67		6.39		5.58		-3.25
212	50.41		1.49		40.97		78.74		-3.62		-1.33		0.65
213	31.13		38.16		-84.65		-22.01		7.60		6.90		-8.85
214	84.95		56.66		3.10		-92.25		-8.19		7.79		3.12
215	77.37		-48.64		83.13		-10.72		7.20		-5.36		-2.95
216	54.04		6.51		67.00		-41.22		-8.06		0.48		-0.77
217	63.71		43.33		-27.16		87.70		-0.44		-6.60		-3.15
218	78.24		-2.09		-17.39		-79.51		6.78		0.36		-0.60
219	5.41		-34.02		89.93		65.59		-2.91		-1.05		6.30
220	13.20		-12.75		-48.71		70.61		8.60		7.63		5.96
221	95.38		76.29		-57.95		-92.31		1.60		5.29		7.44
222	24.62		53.21		-95.77		-25.54		-3.30		6.15		5.95
223	85.36		-93.26		-94.92		-48.17		-4.11		4.65		-8.40
224	68.55		-74.53		14.61		53.49		3.85		-8.77		2.98
225	88.32		47.34		-75.33		29.23		-0.56		-7.42		2.39
226	41.02		-85.29		5.99		12.83		-9.78		-6.44		2.96
227	17.69		-37.38		-59.53		-92.04		-1.30		-8.61		4.94
228	10.17		-101.46		3.36		80.50		-7.34		-1.12		-7.04
229	5.70		-28.09		-68.30		-26.67		2.29		5.65		-6.27
230	90.27		-0.93		-77.53		-46.92		9.52		-9.15		1.01
231	47.06		-2.05		-3.48		80.35		4.94		-5.00		3.77
232	26.21		79.94		-27.11		-57.48		-7.55		0.86		5.87
233	66.11		-100.82		-79.51		55.36		-4.78		8.48		-7.35
234	83.80		-17.51		-100.03		-68.43		-4.86		-8.86		-3.88
235	51.99		76.86		-97.49		-28.86		-3.43		8.22		-0.64
236	25.64		-4.53		-21.21		-44.27		7.79		-4.60		7.93
237	39.69		89.78		59.17		76.55		7.09		9.50		7.87
238	37.97		12.85		-23.22		-81.22		-6.63		-1.70		0.25
239	21.61		-12.93		38.62		-38.99		2.49		-0.32		6.82
240	82.40		89.37		-61.43		98.78		1.86		-7.59		0.23
241	50.43		-17.14		-57.71		-55.92		4.30		-7.58		-6.62
242	72.00		-10.70		-92.75		-24.17		8.05		8.85		-6.55
243	63.49		43.85		-71.40		42.95		-9.84		-9.07		2.39
244	49.41		-100.87		35.92		-86.66		-8.69		-9.14		4.42
245	40.62		-51.07		41.72		-1.11		-6.37		0.84		-5.89
246	95.08		-92.23		-70.60		42.49		-0.79		1.24		4.22
247	86.77		13.90		-89.37		99.99		-6.68		-1.41		3.97
248	57.21		68.69		-65.80		59.76		-0.50		-8.30		8.86
249	52.60		-88.19		-62.23		97.20		-7.71		-2.31		-3.01
250	88.88		-3.47		35.95		9.11		-8.17		5.73		-5.49
251	89.64		84.60		62.93		-42.82		0.35		-9.82		3.34
252	91.82		55.31		-32.85		-42.23		-7.22		1.83		1.97
253	8.24		-10.51		-34.02		-85.56		6.17		-9.07		1.68
254	88.98		-51.21		41.96		-88.34		7.57		-8.92		-1.75
255	94.73		16.98		84.94		-69.98		2.11		3.03		3.20
256	43.88		91.47		-8.77		-39.55		9.43		-9.35		0.91
